terminal_level,known_density,fitted_density
8.140918108911878335e+03,3.509638628126536742e-05,3.761000049070123039e-05
8.141495278629256063e+03,3.505626549522417149e-05,3.761000049070123039e-05
8.142072448346634701e+03,3.501618461416705749e-05,3.761000049070123039e-05
8.142649618064012429e+03,3.497614360757186403e-05,3.761000049070123039e-05
8.143226787781390158e+03,3.493614244492492714e-05,3.761000049070123039e-05
8.143803957498768796e+03,3.489618109572203573e-05,3.761000049070123039e-05
8.144381127216146524e+03,3.485625952946801149e-05,3.761000049070123039e-05
8.144958296933525162e+03,3.481637771567694601e-05,3.761000049070123039e-05
8.145535466650902890e+03,3.477653562387212629e-05,3.761000049070123039e-05
8.146112636368281528e+03,3.473673322358595341e-05,3.761000049070123039e-05
8.146689806085659256e+03,3.469697048436030164e-05,3.761000049070123039e-05
8.147266975803037894e+03,3.465724737574614581e-05,3.761000049070123039e-05
8.147844145520415623e+03,3.461756386730379840e-05,3.761000049070123039e-05
8.148421315237794261e+03,3.457791992860286218e-05,3.761000049070123039e-05
8.148998484955171989e+03,3.453831552922243344e-05,3.761000049070123039e-05
8.149575654672550627e+03,3.449875063875073612e-05,3.761000049070123039e-05
8.150152824389928355e+03,3.445922522678558257e-05,3.761000049070123039e-05
8.150729994107306993e+03,3.441973926293410925e-05,3.761000049070123039e-05
8.151307163824684721e+03,3.438029271681282423e-05,3.761000049070123039e-05
8.151884333542063359e+03,3.434088555804780364e-05,3.761000049070123039e-05
8.152461503259441088e+03,3.430151775627450874e-05,3.761000049070123039e-05
8.153038672976819726e+03,3.426218928113796889e-05,3.761000049070123039e-05
8.153615842694197454e+03,3.422290010229255111e-05,3.761000049070123039e-05
8.154193012411576092e+03,3.418365018940237350e-05,3.761000049070123039e-05
8.154770182128953820e+03,3.414443951214104090e-05,3.761000049070123039e-05
8.155347351846332458e+03,3.410526804019165849e-05,3.761000049070123039e-05
8.155924521563710186e+03,3.406613574324700793e-05,3.761000049070123039e-05
8.156501691281087915e+03,3.402704259100962196e-05,3.761000049070123039e-05
8.157078860998466553e+03,3.398798855319118802e-05,3.761000049070123039e-05
8.157656030715844281e+03,3.394897359951376802e-05,3.761000049070123039e-05
8.158233200433222919e+03,3.390999769970835500e-05,3.761000049070123039e-05
8.158810370150600647e+03,3.387106082351642485e-05,3.761000049070123039e-05
8.159387539867979285e+03,3.383216294068839137e-05,3.761000049070123039e-05
8.159964709585357014e+03,3.379330402098521224e-05,3.761000049070123039e-05
8.160541879302735651e+03,3.375448403417676945e-05,3.761000049070123039e-05
8.161119049020113380e+03,3.371570295004357019e-05,3.761000049070123039e-05
8.161696218737492018e+03,3.367696073837516795e-05,3.761000049070123039e-05
8.162273388454869746e+03,3.363825736897168721e-05,3.761000049070123039e-05
8.162850558172248384e+03,3.359959281164229196e-05,3.761000049070123039e-05
8.163427727889626112e+03,3.356096703620687304e-05,3.761000049070123039e-05
8.164004897607004750e+03,3.352238001249449633e-05,3.761000049070123039e-05
8.164582067324382479e+03,3.348383171034452087e-05,3.761000049070123039e-05
8.165159237041761116e+03,3.344532209960611094e-05,3.761000049070123039e-05
8.165736406759138845e+03,3.340685115013848004e-05,3.761000049070123039e-05
8.166313576476517483e+03,3.336841883181069433e-05,3.761000049070123039e-05
8.166890746193895211e+03,3.333002511450194373e-05,3.761000049070123039e-05
8.167467915911273849e+03,3.329166996810128438e-05,3.761000049070123039e-05
8.168045085628651577e+03,3.325335336250793684e-05,3.761000049070123039e-05
8.168622255346029306e+03,3.321507526763112342e-05,3.761000049070123039e-05
8.169199425063407944e+03,3.317683565339008851e-05,3.761000049070123039e-05
8.169776594780785672e+03,3.313863448971428159e-05,3.761000049070123039e-05
8.170353764498164310e+03,3.310047174654314709e-05,3.761000049070123039e-05
8.170930934215542038e+03,3.306234739382639550e-05,3.761000049070123039e-05
8.171508103932920676e+03,3.302426140152373908e-05,3.033210562974239692e-05
8.172085273650298404e+03,3.298621373960519676e-05,3.033210562974239692e-05
8.172662443367677042e+03,3.294820437805089769e-05,3.033210562974239692e-05
8.173239613085054771e+03,3.291023328685123704e-05,3.033210562974239692e-05
8.173816782802433409e+03,3.287230043600678793e-05,3.033210562974239692e-05
8.174393952519811137e+03,3.283440579552842340e-05,3.033210562974239692e-05
8.174971122237189775e+03,3.279654933543727576e-05,3.033210562974239692e-05
8.175548291954567503e+03,3.275873102576481788e-05,3.033210562974239692e-05
8.176125461671946141e+03,3.272095083655268704e-05,3.033210562974239692e-05
8.176702631389323869e+03,3.268320873785301696e-05,3.033210562974239692e-05
8.177279801106702507e+03,3.264550469972815996e-05,3.033210562974239692e-05
8.177856970824080236e+03,3.260783869225107319e-05,3.033210562974239692e-05
8.178434140541458873e+03,3.257021068550458684e-05,3.033210562974239692e-05
8.179011310258836602e+03,3.253262064958269839e-05,3.033210562974239692e-05
8.179588479976215240e+03,3.249506855458898015e-05,3.033210562974239692e-05
8.180165649693592968e+03,3.245755437063832082e-05,3.033210562974239692e-05
8.180742819410970696e+03,3.242007806785539401e-05,3.033210562974239692e-05
8.181319989128349334e+03,3.238263961637557982e-05,3.033210562974239692e-05
8.181897158845727063e+03,3.234523898634487677e-05,3.033210562974239692e-05
8.182474328563105701e+03,3.230787614791967815e-05,3.033210562974239692e-05
8.183051498280483429e+03,3.227055107126696858e-05,3.033210562974239692e-05
8.183628667997862067e+03,3.223326372656435106e-05,3.033210562974239692e-05
8.184205837715239795e+03,3.219601408399980983e-05,3.033210562974239692e-05
8.184783007432618433e+03,3.215880211377214405e-05,3.033210562974239692e-05
8.185360177149996161e+03,3.212162778609071030e-05,3.033210562974239692e-05
8.185937346867374799e+03,3.208449107117535481e-05,3.033210562974239692e-05
8.186514516584752528e+03,3.204739193925677262e-05,3.033210562974239692e-05
8.187091686302131166e+03,3.201033036057627037e-05,3.033210562974239692e-05
8.187668856019508894e+03,3.197330630538582736e-05,3.033210562974239692e-05
8.188246025736887532e+03,3.193631974394807514e-05,3.033210562974239692e-05
8.188823195454265260e+03,3.189937064653653473e-05,3.033210562974239692e-05
8.189400365171643898e+03,3.186245898343528457e-05,3.033210562974239692e-05
8.189977534889021626e+03,3.182558472493931964e-05,3.033210562974239692e-05
8.190554704606400264e+03,3.178874784135430080e-05,3.033210562974239692e-05
8.191131874323777993e+03,3.175194830299678510e-05,3.033210562974239692e-05
8.191709044041156631e+03,3.171518608019413776e-05,3.033210562974239692e-05
8.192286213758534359e+03,3.167846114328443726e-05,3.033210562974239692e-05
8.192863383475912997e+03,3.164177346261685481e-05,3.033210562974239692e-05
8.193440553193289816e+03,3.160512300855126136e-05,3.033210562974239692e-05
8.194017722910668454e+03,3.156850975145833601e-05,3.033210562974239692e-05
8.194594892628047091e+03,3.153193366171980314e-05,3.033210562974239692e-05
8.195172062345423910e+03,3.149539470972852054e-05,3.033210562974239692e-05
8.195749232062804367e+03,3.145889286588774081e-05,3.033210562974239692e-05
8.196326401780181186e+03,3.142242810061237848e-05,3.033210562974239692e-05
8.196903571497559824e+03,3.138600038432760056e-05,3.033210562974239692e-05
8.197480741214938462e+03,3.134960968747022247e-05,3.033210562974239692e-05
8.198057910932315281e+03,3.131325598048775258e-05,3.033210562974239692e-05
8.198635080649693919e+03,3.127693923383862259e-05,3.033210562974239692e-05
8.199212250367072556e+03,3.124065941799245179e-05,3.033210562974239692e-05
8.199789420084449375e+03,3.120441650343022330e-05,3.033210562974239692e-05
8.200366589801829832e+03,3.116821046064336922e-05,3.033210562974239692e-05
8.200943759519206651e+03,3.113204126013512590e-05,3.033210562974239692e-05
8.201520929236585289e+03,3.109590887241916513e-05,3.033210562974239692e-05
8.202098098953963927e+03,3.105981326802092910e-05,3.033210562974239692e-05
8.202675268671340746e+03,3.102375441747673586e-05,3.033210562974239692e-05
8.203252438388719384e+03,3.098773229133388105e-05,3.033210562974239692e-05
8.203829608106098021e+03,3.095174686015105794e-05,3.033210562974239692e-05
8.204406777823474840e+03,3.091579809449841851e-05,3.033210562974239692e-05
8.204983947540853478e+03,3.087988596495678731e-05,3.033210562974239692e-05
8.205561117258232116e+03,3.084401044211867120e-05,3.033210562974239692e-05
8.206138286975608935e+03,3.080817149658773076e-05,3.033210562974239692e-05
8.206715456692989392e+03,3.077236909897855668e-05,3.033210562974239692e-05
8.207292626410366211e+03,3.073660321991778107e-05,3.033210562974239692e-05
8.207869796127744848e+03,3.070087383004264090e-05,3.033210562974239692e-05
8.208446965845123486e+03,3.066518090000207574e-05,3.033210562974239692e-05
8.209024135562500305e+03,3.062952440045627376e-05,3.033210562974239692e-05
8.209601305279878943e+03,3.059390430207652942e-05,3.033210562974239692e-05
8.210178474997257581e+03,3.055832057554604310e-05,3.033210562974239692e-05
8.210755644714634400e+03,3.052277319155907400e-05,3.033210562974239692e-05
8.211332814432014857e+03,3.048726212082108591e-05,3.033210562974239692e-05
8.211909984149391676e+03,3.045178733404966533e-05,3.033210562974239692e-05
8.212487153866770313e+03,3.041634880197312222e-05,3.033210562974239692e-05
8.213064323584148951e+03,3.038094649533153689e-05,3.033210562974239692e-05
8.213641493301525770e+03,3.034558038487655674e-05,3.033210562974239692e-05
8.214218663018904408e+03,3.031025044137100323e-05,3.033210562974239692e-05
8.214795832736283046e+03,3.027495663558959693e-05,3.033210562974239692e-05
8.215373002453659865e+03,3.023969893831843578e-05,3.033210562974239692e-05
8.215950172171040322e+03,3.020447732035478158e-05,3.033210562974239692e-05
8.216527341888417141e+03,3.016929175250834754e-05,3.033210562974239692e-05
8.217104511605793959e+03,3.013414220559953641e-05,3.033210562974239692e-05
8.217681681323174416e+03,3.009902865046061281e-05,3.033210562974239692e-05
8.218258851040551235e+03,3.006395105793580145e-05,3.033210562974239692e-05
8.218836020757929873e+03,3.002890939888034524e-05,3.033210562974239692e-05
8.219413190475308511e+03,2.999390364416170809e-05,3.033210562974239692e-05
8.219990360192685330e+03,2.995893376465871431e-05,3.033210562974239692e-05
8.220567529910063968e+03,2.992399973126179258e-05,3.033210562974239692e-05
8.221144699627442606e+03,2.988910151487320969e-05,3.033210562974239692e-05
8.221721869344819424e+03,2.985423908640700958e-05,3.033210562974239692e-05
8.222299039062199881e+03,2.981941241678843737e-05,3.033210562974239692e-05
8.222876208779576700e+03,2.978462147695543687e-05,3.033210562974239692e-05
8.223453378496955338e+03,2.974986623785677022e-05,3.033210562974239692e-05
8.224030548214333976e+03,2.971514667045335278e-05,3.033210562974239692e-05
8.224607717931710795e+03,2.968046274571811084e-05,3.033210562974239692e-05
8.225184887649089433e+03,2.964581443463526331e-05,3.033210562974239692e-05
8.225762057366468071e+03,2.961120170820116205e-05,3.033210562974239692e-05
8.226339227083844889e+03,2.957662453742406476e-05,3.033210562974239692e-05
8.226916396801225346e+03,2.954208289332354553e-05,3.033210562974239692e-05
8.227493566518602165e+03,2.950757674693196188e-05,3.033210562974239692e-05
8.228070736235980803e+03,2.947310606929264546e-05,3.033210562974239692e-05
8.228647905953359441e+03,2.943867083146121670e-05,3.033210562974239692e-05
8.229225075670736260e+03,2.940427100450537470e-05,3.033210562974239692e-05
8.229802245388114898e+03,2.936990655950432467e-05,3.033210562974239692e-05
8.230379415105493536e+03,2.933557746754951651e-05,3.033210562974239692e-05
8.230956584822870354e+03,2.930128369974424168e-05,3.033210562974239692e-05
8.231533754540248992e+03,2.926702522720358229e-05,3.033210562974239692e-05
8.232110924257627630e+03,2.923280202105501426e-05,3.033210562974239692e-05
8.232688093975004449e+03,2.919861405243778389e-05,3.033210562974239692e-05
8.233265263692384906e+03,2.916446129250283668e-05,3.033210562974239692e-05
8.233842433409761725e+03,2.913034371241396254e-05,3.033210562974239692e-05
8.234419603127140363e+03,2.909626128334597976e-05,3.033210562974239692e-05
8.234996772844519001e+03,2.906221397648653748e-05,3.033210562974239692e-05
8.235573942561895819e+03,2.902820176303510264e-05,3.033210562974239692e-05
8.236151112279274457e+03,2.899422461420303113e-05,3.033210562974239692e-05
8.236728281996653095e+03,2.896028250121399810e-05,3.033210562974239692e-05
8.237305451714029914e+03,2.892637539530391324e-05,3.033210562974239692e-05
8.237882621431410371e+03,2.889250326772037868e-05,3.033210562974239692e-05
8.238459791148787190e+03,2.885866608972369527e-05,3.033210562974239692e-05
8.239036960866165828e+03,2.882486383258576820e-05,3.033210562974239692e-05
8.239614130583544465e+03,2.879109646759115396e-05,3.033210562974239692e-05
8.240191300300921284e+03,2.875736396603635560e-05,3.033210562974239692e-05
8.240768470018299922e+03,2.872366629923002937e-05,3.033210562974239692e-05
8.241345639735678560e+03,2.869000343849306269e-05,3.033210562974239692e-05
8.241922809453055379e+03,2.865637535515890618e-05,3.033210562974239692e-05
8.242499979170434017e+03,2.862278202057270968e-05,3.033210562974239692e-05
8.243077148887812655e+03,2.858922340609227768e-05,3.033210562974239692e-05
8.243654318605189474e+03,2.855569948308758825e-05,3.033210562974239692e-05
8.244231488322569930e+03,2.852221022294064055e-05,3.033210562974239692e-05
8.244808658039946749e+03,2.848875559704643399e-05,3.033210562974239692e-05
8.245385827757325387e+03,2.845533557681149441e-05,3.033210562974239692e-05
8.245962997474704025e+03,2.842195013365503620e-05,3.033210562974239692e-05
8.246540167192080844e+03,2.838859923900878275e-05,3.033210562974239692e-05
8.247117336909459482e+03,2.835528286431642092e-05,3.033210562974239692e-05
8.247694506626838120e+03,2.832200098103427531e-05,3.033210562974239692e-05
8.248271676344214939e+03,2.828875356063109480e-05,3.033210562974239692e-05
8.248848846061595395e+03,2.825554057458757145e-05,3.033210562974239692e-05
8.249426015778972214e+03,2.822236199439765166e-05,3.033210562974239692e-05
8.250003185496350852e+03,2.818921779156692686e-05,3.033210562974239692e-05
8.250580355213729490e+03,2.815610793761375496e-05,3.033210562974239692e-05
8.251157524931106309e+03,2.812303240406896897e-05,3.033210562974239692e-05
8.251734694648484947e+03,2.808999116247564660e-05,3.033210562974239692e-05
8.252311864365863585e+03,2.805698418438972691e-05,3.033210562974239692e-05
8.252889034083240404e+03,2.802401144137934964e-05,3.033210562974239692e-05
8.253466203800619041e+03,2.799107290502517026e-05,3.033210562974239692e-05
8.254043373517997679e+03,2.795816854692042102e-05,3.033210562974239692e-05
8.254620543235374498e+03,2.792529833867106673e-05,3.033210562974239692e-05
8.255197712952754955e+03,2.789246225189513060e-05,3.033210562974239692e-05
8.255774882670131774e+03,2.785966025822388678e-05,3.033210562974239692e-05
8.256352052387510412e+03,2.782689232930036290e-05,3.033210562974239692e-05
8.256929222104889050e+03,2.779415843678094934e-05,3.033210562974239692e-05
8.257506391822265869e+03,2.776145855233421345e-05,3.033210562974239692e-05
8.258083561539644506e+03,2.772879264764130608e-05,3.033210562974239692e-05
8.258660731257023144e+03,2.769616069439613103e-05,3.033210562974239692e-05
8.259237900974399963e+03,2.766356266430541617e-05,3.033210562974239692e-05
8.259815070691780420e+03,2.763099852908802565e-05,3.033210562974239692e-05
8.260392240409157239e+03,2.759846826047613561e-05,3.033210562974239692e-05
8.260969410126535877e+03,2.756597183021399408e-05,3.033210562974239692e-05
8.261546579843914515e+03,2.753350921005896456e-05,3.033210562974239692e-05
8.262123749561291334e+03,2.750108037178105845e-05,3.033210562974239692e-05
8.262700919278669971e+03,2.746868528716270804e-05,3.033210562974239692e-05
8.263278088996048609e+03,2.743632392799940685e-05,3.033210562974239692e-05
8.263855258713425428e+03,2.740399626609925566e-05,3.033210562974239692e-05
8.264432428430805885e+03,2.737170227328293199e-05,3.033210562974239692e-05
8.265009598148182704e+03,2.733944192138444565e-05,3.033210562974239692e-05
8.265586767865561342e+03,2.730721518224994276e-05,3.033210562974239692e-05
8.266163937582939980e+03,2.727502202773862049e-05,3.033210562974239692e-05
8.266741107300316799e+03,2.724286242972275083e-05,3.033210562974239692e-05
8.267318277017695436e+03,2.721073636008689454e-05,3.033210562974239692e-05
8.267895446735074074e+03,2.717864379072882605e-05,2.282230255241015024e-05
8.268472616452450893e+03,2.714658469355908971e-05,2.282230255241015024e-05
8.269049786169829531e+03,2.711455904050089129e-05,2.282230255241015024e-05
8.269626955887208169e+03,2.708256680349064010e-05,2.282230255241015024e-05
8.270204125604584988e+03,2.705060795447744419e-05,2.282230255241015024e-05
8.270781295321965445e+03,2.701868246542303239e-05,2.282230255241015024e-05
8.271358465039342263e+03,2.698679030830273011e-05,2.282230255241015024e-05
8.271935634756720901e+03,2.695493145510409052e-05,2.282230255241015024e-05
8.272512804474099539e+03,2.692310587782794826e-05,2.282230255241015024e-05
8.273089974191476358e+03,2.689131354848805694e-05,2.282230255241015024e-05
8.273667143908854996e+03,2.685955443911084177e-05,2.282230255241015024e-05
8.274244313626233634e+03,2.682782852173614156e-05,2.282230255241015024e-05
8.274821483343610453e+03,2.679613576841653112e-05,2.282230255241015024e-05
8.275398653060990910e+03,2.676447615121731787e-05,2.282230255241015024e-05
8.275975822778367728e+03,2.673284964221757858e-05,2.282230255241015024e-05
8.276552992495746366e+03,2.670125621350843823e-05,2.282230255241015024e-05
8.277130162213125004e+03,2.666969583719474033e-05,2.282230255241015024e-05
8.277707331930501823e+03,2.663816848539416604e-05,2.282230255241015024e-05
8.278284501647880461e+03,2.660667413023726124e-05,2.282230255241015024e-05
8.278861671365259099e+03,2.657521274386781264e-05,2.282230255241015024e-05
8.279438841082635918e+03,2.654378429844285114e-05,2.282230255241015024e-05
8.280016010800014556e+03,2.651238876613204879e-05,2.282230255241015024e-05
8.280593180517393193e+03,2.648102611911853189e-05,2.282230255241015024e-05
8.281170350234770012e+03,2.644969632959847782e-05,2.282230255241015024e-05
8.281747519952150469e+03,2.641839936978081013e-05,2.282230255241015024e-05
8.282324689669527288e+03,2.638713521188835046e-05,2.282230255241015024e-05
8.282901859386905926e+03,2.635590382815627362e-05,2.282230255241015024e-05
8.283479029104284564e+03,2.632470519083326285e-05,2.282230255241015024e-05
8.284056198821661383e+03,2.629353927218134728e-05,2.282230255241015024e-05
8.284633368539040021e+03,2.626240604447530218e-05,2.282230255241015024e-05
8.285210538256418658e+03,2.623130548000336047e-05,2.282230255241015024e-05
8.285787707973795477e+03,2.620023755106696203e-05,2.282230255241015024e-05
8.286364877691175934e+03,2.616920222998042161e-05,2.282230255241015024e-05
8.286942047408552753e+03,2.613819948907196905e-05,2.282230255241015024e-05
8.287519217125931391e+03,2.610722930068233637e-05,2.282230255241015024e-05
8.288096386843310029e+03,2.607629163716582507e-05,2.282230255241015024e-05
8.288673556560686848e+03,2.604538647089010961e-05,2.282230255241015024e-05
8.289250726278065486e+03,2.601451377423581726e-05,2.282230255241015024e-05
8.289827895995444123e+03,2.598367351959708380e-05,2.282230255241015024e-05
8.290405065712820942e+03,2.595286567938127903e-05,2.282230255241015024e-05
8.290982235430199580e+03,2.592209022600892209e-05,2.282230255241015024e-05
8.291559405147578218e+03,2.589134713191403722e-05,2.282230255241015024e-05
8.292136574864955037e+03,2.586063636954397419e-05,2.282230255241015024e-05
8.292713744582335494e+03,2.582995791135914062e-05,2.282230255241015024e-05
8.293290914299712313e+03,2.579931172983372027e-05,2.282230255241015024e-05
8.293868084017090951e+03,2.576869779745471082e-05,2.282230255241015024e-05
8.294445253734469588e+03,2.573811608672297080e-05,2.282230255241015024e-05
8.295022423451846407e+03,2.570756657015254196e-05,2.282230255241015024e-05
8.295599593169225045e+03,2.567704922027066620e-05,2.282230255241015024e-05
8.296176762886603683e+03,2.564656400961812780e-05,2.282230255241015024e-05
8.296753932603980502e+03,2.561611091074929744e-05,2.282230255241015024e-05
8.297331102321360959e+03,2.558568989623156978e-05,2.282230255241015024e-05
8.297908272038737778e+03,2.555530093864619355e-05,2.282230255241015024e-05
8.298485441756116415e+03,2.552494401058738046e-05,2.282230255241015024e-05
8.299062611473495053e+03,2.549461908466323697e-05,2.282230255241015024e-05
8.299639781190871872e+03,2.546432613349515779e-05,2.282230255241015024e-05
8.300216950908250510e+03,2.543406512971778182e-05,2.282230255241015024e-05
8.300794120625629148e+03,2.540383604597943264e-05,2.282230255241015024e-05
8.301371290343005967e+03,2.537363885494208800e-05,2.282230255241015024e-05
8.301948460060386424e+03,2.534347352928078350e-05,2.282230255241015024e-05
8.302525629777763243e+03,2.531334004168457822e-05,2.282230255241015024e-05
8.303102799495140061e+03,2.528323836485562976e-05,2.282230255241015024e-05
8.303679969212520518e+03,2.525316847150953985e-05,2.282230255241015024e-05
8.304257138929897337e+03,2.522313033437612338e-05,2.282230255241015024e-05
8.304834308647275975e+03,2.519312392619799904e-05,2.282230255241015024e-05
8.305411478364654613e+03,2.516314921973167684e-05,2.282230255241015024e-05
8.305988648082031432e+03,2.513320618774730062e-05,2.282230255241015024e-05
8.306565817799410070e+03,2.510329480302823135e-05,2.282230255241015024e-05
8.307142987516788708e+03,2.507341503837189750e-05,2.282230255241015024e-05
8.307720157234165526e+03,2.504356686658908019e-05,2.282230255241015024e-05
8.308297326951545983e+03,2.501375026050386570e-05,2.282230255241015024e-05
8.308874496668922802e+03,2.498396519295473312e-05,2.282230255241015024e-05
8.309451666386301440e+03,2.495421163679297207e-05,2.282230255241015024e-05
8.310028836103680078e+03,2.492448956488393629e-05,2.282230255241015024e-05
8.310606005821056897e+03,2.489479895010660997e-05,2.282230255241015024e-05
8.311183175538435535e+03,2.486513976535336044e-05,2.282230255241015024e-05
8.311760345255814173e+03,2.483551198353055138e-05,2.282230255241015024e-05
8.312337514973190991e+03,2.480591557755815662e-05,2.282230255241015024e-05
8.312914684690571448e+03,2.477635052036941790e-05,2.282230255241015024e-05
8.313491854407948267e+03,2.474681678491206122e-05,2.282230255241015024e-05
8.314069024125326905e+03,2.471731434414673492e-05,2.282230255241015024e-05
8.314646193842705543e+03,2.468784317104819552e-05,2.282230255241015024e-05
8.315223363560082362e+03,2.465840323860490454e-05,2.282230255241015024e-05
8.315800533277461000e+03,2.462899451981880147e-05,2.282230255241015024e-05
8.316377702994839638e+03,2.459961698770592045e-05,2.282230255241015024e-05
8.316954872712216456e+03,2.457027061529587524e-05,2.282230255241015024e-05
8.317532042429595094e+03,2.454095537563188634e-05,2.282230255241015024e-05
8.318109212146973732e+03,2.451167124177116384e-05,2.282230255241015024e-05
8.318686381864350551e+03,2.448241818678466349e-05,2.282230255241015024e-05
8.319263551581731008e+03,2.445319618375680208e-05,2.282230255241015024e-05
8.319840721299107827e+03,2.442400520578644340e-05,2.282230255241015024e-05
8.320417891016486465e+03,2.439484522598562430e-05,2.282230255241015024e-05
8.320995060733865103e+03,2.436571621748039493e-05,2.282230255241015024e-05
8.321572230451241921e+03,2.433661815341084587e-05,2.282230255241015024e-05
8.322149400168620559e+03,2.430755100693058634e-05,2.282230255241015024e-05
8.322726569885999197e+03,2.427851475120713383e-05,2.282230255241015024e-05
8.323303739603376016e+03,2.424950935942211066e-05,2.282230255241015024e-05
8.323880909320756473e+03,2.422053480477041380e-05,2.282230255241015024e-05
8.324458079038133292e+03,2.419159106046160409e-05,2.282230255241015024e-05
8.325035248755511930e+03,2.416267809971842559e-05,2.282230255241015024e-05
8.325612418472890568e+03,2.413379589577772713e-05,2.282230255241015024e-05
8.326189588190267386e+03,2.410494442189051656e-05,2.282230255241015024e-05
8.326766757907646024e+03,2.407612365132123227e-05,2.282230255241015024e-05
8.327343927625024662e+03,2.404733355734853267e-05,2.282230255241015024e-05
8.327921097342401481e+03,2.401857411326497086e-05,2.282230255241015024e-05
8.328498267059780119e+03,2.398984529237674736e-05,2.282230255241015024e-05
8.329075436777158757e+03,2.396114706800444531e-05,2.282230255241015024e-05
8.329652606494535576e+03,2.393247941348228505e-05,2.282230255241015024e-05
8.330229776211916032e+03,2.390384230215825294e-05,2.282230255241015024e-05
8.330806945929292851e+03,2.387523570739494156e-05,2.282230255241015024e-05
8.331384115646671489e+03,2.384665960256825544e-05,2.282230255241015024e-05
8.331961285364050127e+03,2.381811396106836657e-05,2.282230255241015024e-05
8.332538455081426946e+03,2.378959875629945006e-05,2.282230255241015024e-05
8.333115624798805584e+03,2.376111396167946056e-05,2.282230255241015024e-05
8.333692794516184222e+03,2.373265955064051173e-05,2.282230255241015024e-05
8.334269964233561041e+03,2.370423549662889316e-05,2.282230255241015024e-05
8.334847133950941497e+03,2.367584177310442327e-05,2.282230255241015024e-05
8.335424303668318316e+03,2.364747835354157412e-05,2.282230255241015024e-05
8.336001473385696954e+03,2.361914521142818060e-05,2.282230255241015024e-05
8.336578643103075592e+03,2.359084232026670413e-05,2.282230255241015024e-05
8.337155812820452411e+03,2.356256965357333486e-05,2.282230255241015024e-05
8.337732982537831049e+03,2.353432718487825931e-05,2.282230255241015024e-05
8.338310152255209687e+03,2.350611488772587720e-05,2.282230255241015024e-05
8.338887321972586506e+03,2.347793273567480826e-05,2.282230255241015024e-05
8.339464491689965143e+03,2.344978070229734670e-05,2.282230255241015024e-05
8.340041661407343781e+03,2.342165876118016936e-05,2.282230255241015024e-05
8.340618831124720600e+03,2.339356688592404771e-05,2.282230255241015024e-05
8.341196000842101057e+03,2.336550505014352259e-05,2.282230255241015024e-05
8.341773170559477876e+03,2.333747322746785964e-05,2.282230255241015024e-05
8.342350340276856514e+03,2.330947139153982962e-05,2.282230255241015024e-05
8.342927509994235152e+03,2.328149951601657573e-05,2.282230255241015024e-05
8.343504679711611971e+03,2.325355757456954247e-05,2.282230255241015024e-05
8.344081849428990608e+03,2.322564554088398439e-05,2.282230255241015024e-05
8.344659019146369246e+03,2.319776338865952507e-05,2.282230255241015024e-05
8.345236188863746065e+03,2.316991109160992341e-05,2.282230255241015024e-05
8.345813358581126522e+03,2.314208862346278897e-05,2.282230255241015024e-05
8.346390528298503341e+03,2.311429595796061199e-05,2.282230255241015024e-05
8.346967698015881979e+03,2.308653306885928956e-05,2.282230255241015024e-05
8.347544867733260617e+03,2.305879992992929451e-05,2.282230255241015024e-05
8.348122037450637436e+03,2.303109651495532641e-05,2.282230255241015024e-05
8.348699207168016073e+03,2.300342279773595587e-05,2.282230255241015024e-05
8.349276376885394711e+03,2.297577875208439699e-05,2.282230255241015024e-05
8.349853546602771530e+03,2.294816435182784332e-05,2.282230255241015024e-05
8.350430716320151987e+03,2.292057957080749153e-05,2.282230255241015024e-05
8.351007886037528806e+03,2.289302438287934785e-05,2.282230255241015024e-05
8.351585055754905625e+03,2.286549876191315396e-05,2.282230255241015024e-05
8.352162225472286082e+03,2.283800268179291221e-05,2.282230255241015024e-05
8.352739395189662901e+03,2.281053611641723118e-05,2.282230255241015024e-05
8.353316564907041538e+03,2.278309903969853625e-05,2.282230255241015024e-05
8.353893734624420176e+03,2.275569142556392002e-05,2.282230255241015024e-05
8.354470904341796995e+03,2.272831324795451891e-05,2.282230255241015024e-05
8.355048074059175633e+03,2.270096448082564527e-05,2.282230255241015024e-05
8.355625243776554271e+03,2.267364509814708893e-05,2.282230255241015024e-05
8.356202413493931090e+03,2.264635507390302575e-05,2.282230255241015024e-05
8.356779583211311547e+03,2.261909438209152630e-05,2.282230255241015024e-05
8.357356752928688366e+03,2.259186299672547745e-05,2.282230255241015024e-05
8.357933922646067003e+03,2.256466089183153546e-05,2.282230255241015024e-05
8.358511092363445641e+03,2.253748804145114576e-05,2.282230255241015024e-05
8.359088262080822460e+03,2.251034441963989925e-05,2.282230255241015024e-05
8.359665431798201098e+03,2.248323000046755936e-05,2.282230255241015024e-05
8.360242601515579736e+03,2.245614475801844157e-05,2.282230255241015024e-05
8.360819771232956555e+03,2.242908866639118637e-05,2.282230255241015024e-05
8.361396940950337012e+03,2.240206169969849838e-05,2.282230255241015024e-05
8.361974110667713830e+03,2.237506383206799680e-05,2.282230255241015024e-05
8.362551280385092468e+03,2.234809503764115487e-05,2.282230255241015024e-05
8.363128450102471106e+03,2.232115529057397416e-05,2.282230255241015024e-05
8.363705619819847925e+03,2.229424456503702521e-05,2.282230255241015024e-05
8.364282789537226563e+03,2.226736283521492572e-05,1.812923462135479342e-05
