terminal_index_level,recovered_density,exact_density
8.315000000000000000e+03,2.466998800594556122e-05,2.466979273140752587e-05
8.320000000000000000e+03,2.441614878367403529e-05,2.441595497323301170e-05
8.325000000000000000e+03,2.416463534533448023e-05,2.416444298226976697e-05
8.330000000000000000e+03,2.391543023773520264e-05,2.391523932400238872e-05
8.335000000000000000e+03,2.366851611728889538e-05,2.366832664213239709e-05
8.340000000000000000e+03,2.342387569955979427e-05,2.342368765899104189e-05
8.345000000000000000e+03,2.318149179173909752e-05,2.318130517593738776e-05
8.350000000000000000e+03,2.294134726712856233e-05,2.294116207374239283e-05
8.355000000000000000e+03,2.270342509355646808e-05,2.270324131295786604e-05
8.360000000000000000e+03,2.246770831134077345e-05,2.246752593427191948e-05
8.365000000000000000e+03,2.223418003502883404e-05,2.223399905884989236e-05
8.370000000000000000e+03,2.200282346731545472e-05,2.200264388866198336e-05
8.375000000000000000e+03,2.177362190716170722e-05,2.177344370679677480e-05
8.380000000000000000e+03,2.154655868832371286e-05,2.154638187776147868e-05
8.385000000000000000e+03,2.132161729765574886e-05,2.132144184776924354e-05
8.390000000000000000e+03,2.109878121853259628e-05,2.109860714501245126e-05
8.395000000000000000e+03,2.087803409612598330e-05,2.087786137992418941e-05
8.400000000000000000e+03,2.065935961562190480e-05,2.065918824542584915e-05
8.405000000000000000e+03,2.044274153933538351e-05,2.044257151716299335e-05
8.410000000000000000e+03,2.022816373686613385e-05,2.022799505372841093e-05
8.415000000000000000e+03,2.001561014972362673e-05,2.001544279687263162e-05
8.420000000000000000e+03,1.980506480118566880e-05,1.980489877170315486e-05
8.425000000000000000e+03,1.959651179397873494e-05,1.959634708687067514e-05
8.430000000000000000e+03,1.938993533579434794e-05,1.938977193474437032e-05
8.435000000000000000e+03,1.918531968999608416e-05,1.918515759157547390e-05
8.440000000000000000e+03,1.898264921853346789e-05,1.898248841764880242e-05
8.445000000000000000e+03,1.878190836860386883e-05,1.878174885742386438e-05
8.450000000000000000e+03,1.858308166801316713e-05,1.858292343966409373e-05
8.455000000000000000e+03,1.838615373329459130e-05,1.838599677755580383e-05
8.460000000000000000e+03,1.819110925521077695e-05,1.819095356881561830e-05
8.465000000000000000e+03,1.799793301789106331e-05,1.799777859578794757e-05
8.470000000000000000e+03,1.780660989883147636e-05,1.780645672553159972e-05
8.475000000000000000e+03,1.761712483293984376e-05,1.761697290989606762e-05
8.480000000000000000e+03,1.742946286704805369e-05,1.742931218558794651e-05
8.485000000000000000e+03,1.724360912917640725e-05,1.724345967422680090e-05
8.490000000000000000e+03,1.705954880707669165e-05,1.705940058239176151e-05
8.495000000000000000e+03,1.687726720651387119e-05,1.687712020165808326e-05
8.500000000000000000e+03,1.669674970806224682e-05,1.669660390862405717e-05
8.505000000000000000e+03,1.651798175463722602e-05,1.651783716492888278e-05
8.510000000000000000e+03,1.634094890803726571e-05,1.634080551726088435e-05
8.515000000000000000e+03,1.616563680226053903e-05,1.616549459735675529e-05
8.520000000000000000e+03,1.599203114292500238e-05,1.599189012199204096e-05
8.525000000000000000e+03,1.582011773568434504e-05,1.581997789296245643e-05
8.530000000000000000e+03,1.564988247346981966e-05,1.564974379705682893e-05
8.535000000000000000e+03,1.548131131822284175e-05,1.548117380602109553e-05
8.540000000000000000e+03,1.531439033713981408e-05,1.531425397651461993e-05
8.545000000000000000e+03,1.514910565801850124e-05,1.514897045005732580e-05
8.550000000000000000e+03,1.498544352203050826e-05,1.498530945296948119e-05
8.555000000000000000e+03,1.482339023384838213e-05,1.482325729630334125e-05
8.560000000000000000e+03,1.466293218513227013e-05,1.466280037576642063e-05
8.565000000000000000e+03,1.450405586032909363e-05,1.450392517163797092e-05
8.570000000000000000e+03,1.434674782710390147e-05,1.434661824867704033e-05
8.575000000000000000e+03,1.419099472764112791e-05,1.419086625602359446e-05
8.580000000000000000e+03,1.403678329865172090e-05,1.403665592709231188e-05
8.585000000000000000e+03,1.388410036354427745e-05,1.388397407945887339e-05
8.590000000000000000e+03,1.373293280980825086e-05,1.373280761473970194e-05
8.595000000000000000e+03,1.358326763830693484e-05,1.358314351846422669e-05
8.600000000000000000e+03,1.343509190818531238e-05,1.343496885994097729e-05
8.605000000000000000e+03,1.328839277775422870e-05,1.328827079211648337e-05
8.610000000000000000e+03,1.314315748100374138e-05,1.314303655142794002e-05
8.615000000000000000e+03,1.299937333543199691e-05,1.299925345764952036e-05
8.620000000000000000e+03,1.285702774987412410e-05,1.285690891373204751e-05
8.625000000000000000e+03,1.271610820652479325e-05,1.271599040563694730e-05
8.630000000000000000e+03,1.257660227253656211e-05,1.257648550216382964e-05
8.635000000000000000e+03,1.243849760378933506e-05,1.243838185477228295e-05
8.640000000000000000e+03,1.230178192952255632e-05,1.230166719739791555e-05
8.645000000000000000e+03,1.216644307292228638e-05,1.216632934626257283e-05
8.650000000000000000e+03,1.203246892357510787e-05,1.203235619967911144e-05
8.655000000000000000e+03,1.189984746298450341e-05,1.189973573785064735e-05
8.660000000000000000e+03,1.176856676718048124e-05,1.176845602266440501e-05
8.665000000000000000e+03,1.163861495423705115e-05,1.163850519748060622e-05
8.670000000000000000e+03,1.150998027241966197e-05,1.150987148691576694e-05
8.675000000000000000e+03,1.138265101261768528e-05,1.138254319662159117e-05
8.680000000000000000e+03,1.125661557039557570e-05,1.125650871305830158e-05
8.685000000000000000e+03,1.113186240510868278e-05,1.113175650326383145e-05
8.690000000000000000e+03,1.100838006599955005e-05,1.100827511461779561e-05
8.695000000000000000e+03,1.088615718871839509e-05,1.088605317460114311e-05
8.700000000000000000e+03,1.076518246806700560e-05,1.076507939055149177e-05
8.705000000000000000e+03,1.064544470178249414e-05,1.064534254941359395e-05
8.710000000000000000e+03,1.052693274501378678e-05,1.052683151748610589e-05
8.715000000000000000e+03,1.040963555497525536e-05,1.040953524016377802e-05
8.720000000000000000e+03,1.029354214890272092e-05,1.029344274167572172e-05
8.725000000000000000e+03,1.017864162840997079e-05,1.017854312481982390e-05
8.730000000000000000e+03,1.006492318035863607e-05,1.006482557069299236e-05
8.735000000000000000e+03,9.952376061200431795e-06,9.952279338418035110e-06
8.740000000000000000e+03,9.840989603066278602e-06,9.840893764866357070e-06
8.745000000000000000e+03,9.730753227684329695e-06,9.730658264377649717e-06
8.750000000000000000e+03,9.621656421733468619e-06,9.621562328475503179e-06
8.755000000000000000e+03,9.513688759170142294e-06,9.513595525580035062e-06
8.760000000000000000e+03,9.406839873682282062e-06,9.406747500717151469e-06
8.765000000000000000e+03,9.301099500443347281e-06,9.301007975224319943e-06
8.770000000000000000e+03,9.196457425369564703e-06,9.196366746453586165e-06
8.775000000000000000e+03,9.092903533253065293e-06,9.092813687471219456e-06
8.780000000000000000e+03,8.990427756294215865e-06,8.990338746754580014e-06
8.785000000000000000e+03,8.889020135282910511e-06,8.888931947886214663e-06
8.790000000000000000e+03,8.788670755517688884e-06,8.788583389244801632e-06
8.795000000000000000e+03,8.689369797548513759e-06,8.689283243693843924e-06
8.800000000000000000e+03,8.591107507166049820e-06,8.591021758267328615e-06
8.805000000000000000e+03,8.493874203520498169e-06,8.493789253853138124e-06
8.810000000000000000e+03,8.397660275352140477e-06,8.397576124873969516e-06
8.815000000000000000e+03,8.302456204767946830e-06,8.302372838965585644e-06
8.820000000000000000e+03,8.208252520413254213e-06,8.208169936653235017e-06
8.825000000000000000e+03,8.115039837051117382e-06,8.114958031025362845e-06
8.830000000000000000e+03,8.022808844108951282e-06,8.022727807405648353e-06
8.835000000000000000e+03,7.931550294660090985e-06,7.931470023022489142e-06
8.840000000000000000e+03,7.841255019196840493e-06,7.841175506676798247e-06
8.845000000000000000e+03,7.751913920991120816e-06,7.751835158407915715e-06
8.850000000000000000e+03,7.663517963191324015e-06,7.663439949157339908e-06
8.855000000000000000e+03,7.576058195643473410e-06,7.575980920431095092e-06
8.860000000000000000e+03,7.489525723285745149e-06,7.489449183959952637e-06
8.865000000000000000e+03,7.403911730215024765e-06,7.403835921358368969e-06
8.870000000000000000e+03,7.319207471423091101e-06,7.319132383781708273e-06
8.875000000000000000e+03,7.235404259893457654e-06,7.235329891581815185e-06
8.880000000000000000e+03,7.152493491392832622e-06,7.152419833961466001e-06
8.885000000000000000e+03,7.070466622144305348e-06,7.070393668627099574e-06
8.890000000000000000e+03,6.989315168682369857e-06,6.989242921440428423e-06
8.895000000000000000e+03,6.909030744097748423e-06,6.908959186068876709e-06
8.900000000000000000e+03,6.829604989607159148e-06,6.829534123634505404e-06
8.905000000000000000e+03,6.751029644868279705e-06,6.750959462362222572e-06
8.910000000000000000e+03,6.673296501876330156e-06,6.673226997226582484e-06
8.915000000000000000e+03,6.596397423086485170e-06,6.596328589597822411e-06
8.920000000000000000e+03,6.520324328800669129e-06,6.520256166886800810e-06
8.925000000000000000e+03,6.445069225873469681e-06,6.445001722189041045e-06
8.930000000000000000e+03,6.370624162333601196e-06,6.370557313928169483e-06
8.935000000000000000e+03,6.296981257539610918e-06,6.296915065498216018e-06
8.940000000000000000e+03,6.224132716387850386e-06,6.224067164905544444e-06
8.945000000000000000e+03,6.152070774365309223e-06,6.152005864409835006e-06
8.950000000000000000e+03,6.080787753511638624e-06,6.080723480164619703e-06
8.955000000000000000e+03,6.010276035887929676e-06,6.010212391857280585e-06
8.960000000000000000e+03,5.940528063866678148e-06,5.940465042348356861e-06
8.965000000000000000e+03,5.871536337522150516e-06,5.871473937310630097e-06
8.970000000000000000e+03,5.803293431303012040e-06,5.803231644867542785e-06
8.975000000000000000e+03,5.735791974025174771e-06,5.735730795231580497e-06
8.980000000000000000e+03,5.669024652496284562e-06,5.668964080341974721e-06
8.985000000000000000e+03,5.602984228333318834e-06,5.602924253502463289e-06
8.990000000000000000e+03,5.537663512446231493e-06,5.537604129018694207e-06
8.995000000000000000e+03,5.473055371851974701e-06,5.472996581835396552e-06
9.000000000000000000e+03,5.409152757510532448e-06,5.409094547173599649e-06
9.005000000000000000e+03,5.345948649957673773e-06,5.345891020167625241e-06
9.010000000000000000e+03,5.283436111787466535e-06,5.283379055502066960e-06
9.015000000000000000e+03,5.221608252857242217e-06,5.221551767048928181e-06
9.020000000000000000e+03,5.160458251744532897e-06,5.160402327504562535e-06
9.025000000000000000e+03,5.099979331390548224e-06,5.099923968026916792e-06
9.030000000000000000e+03,5.040164786936201369e-06,5.040109977872811033e-06
9.035000000000000000e+03,4.981007963685256875e-06,4.980953704035343323e-06
9.040000000000000000e+03,4.922502267397857891e-06,4.922448550881719598e-06
9.045000000000000000e+03,4.864641154141974554e-06,4.864587979790989535e-06
9.050000000000000000e+03,4.807418147545947244e-06,4.807365508792458348e-06
9.055000000000000000e+03,4.750826819661210317e-06,4.750774712204068941e-06
9.060000000000000000e+03,4.694860804300394569e-06,4.694809220271457456e-06
9.065000000000000000e+03,4.639513779349846963e-06,4.639462718807133328e-06
9.070000000000000000e+03,4.584779491561095757e-06,4.584728948830281913e-06
9.075000000000000000e+03,4.530651739008351788e-06,4.530601706206992325e-06
9.080000000000000000e+03,4.477124364057010141e-06,4.477074841290917263e-06
9.085000000000000000e+03,4.424191277720183351e-06,4.424142258564541002e-06
9.090000000000000000e+03,4.371846436896937274e-06,4.371797916281014902e-06
9.095000000000000000e+03,4.320083852418650077e-06,4.320035826106462171e-06
9.100000000000000000e+03,4.268897589773908116e-06,4.268850052763219444e-06
9.105000000000000000e+03,4.218281762511945479e-06,4.218234713673292663e-06
9.110000000000000000e+03,4.168230547537963458e-06,4.168183978602941209e-06
9.115000000000000000e+03,4.118738161843947094e-06,4.118692069307682155e-06
9.120000000000000000e+03,4.069798875556807090e-06,4.069753259178196614e-06
9.125000000000000000e+03,4.021407023681704725e-06,4.021361872886928113e-06
9.130000000000000000e+03,3.973556972031908302e-06,3.973512286035527994e-06
9.135000000000000000e+03,3.926243148326860719e-06,3.926198924803176658e-06
9.140000000000000000e+03,3.879460035378149236e-06,3.879416265595617154e-06
9.145000000000000000e+03,3.833202151807256135e-06,3.833158834695238243e-06
9.150000000000000000e+03,3.787464075822169533e-06,3.787421207911955799e-06
9.155000000000000000e+03,3.742240435793724685e-06,3.742198010235031863e-06
9.160000000000000000e+03,3.697525900614479310e-06,3.697483915485951649e-06
9.165000000000000000e+03,3.653315195283992770e-06,3.653273645972124715e-06
9.170000000000000000e+03,3.609603089890397022e-06,3.609561972141736395e-06
9.175000000000000000e+03,3.566384402582469218e-06,3.566343712239506417e-06
9.180000000000000000e+03,3.523653996525070874e-06,3.523613731963536366e-06
9.185000000000000000e+03,3.481406791135043307e-06,3.481366944123305316e-06
9.190000000000000000e+03,3.439637737289741653e-06,3.439598308298594220e-06
9.195000000000000000e+03,3.398341847990164156e-06,3.398302830499670696e-06
9.200000000000000000e+03,3.357514171757246491e-06,3.357475562828465257e-06
9.205000000000000000e+03,3.317149806984811762e-06,3.317111603141064682e-06
9.210000000000000000e+03,3.277243898025132250e-06,3.277206094711169730e-06
9.215000000000000000e+03,3.237791631926892455e-06,3.237754225894896680e-06
9.220000000000000000e+03,3.198788241914693718e-06,3.198751229796743103e-06
9.225000000000000000e+03,3.160229006301708706e-06,3.160192383936698418e-06
9.230000000000000000e+03,3.122109246170012232e-06,3.122073009918694860e-06
9.235000000000000000e+03,3.084424326530418388e-06,3.084388473100241763e-06
9.240000000000000000e+03,3.047169657482310051e-06,3.047134182263336745e-06
9.245000000000000000e+03,3.010340688341980238e-06,3.010305589286743153e-06
9.250000000000000000e+03,2.973932916051432256e-06,2.973898188819390251e-06
9.255000000000000000e+03,2.937941876769577857e-06,2.937907517955307813e-06
9.260000000000000000e+03,2.902363149859168804e-06,2.902329155909679214e-06
9.265000000000000000e+03,2.867192356437004690e-06,2.867158723696387429e-06
9.270000000000000000e+03,2.832425157924139065e-06,2.832391883806875613e-06
9.275000000000000000e+03,2.798057259960319381e-06,2.798024339890293912e-06
9.280000000000000000e+03,2.764084406097390903e-06,2.764051836435167962e-06
9.285000000000000000e+03,2.730502376929415466e-06,2.730470158452316767e-06
9.290000000000000000e+03,2.697307009229946053e-06,2.697275131159304546e-06
9.295000000000000000e+03,2.664494153545571733e-06,2.664462619666199561e-06
9.300000000000000000e+03,2.632059725953539380e-06,2.632028528662810585e-06
9.305000000000000000e+03,2.599999664060526579e-06,2.599968802107398910e-06
9.310000000000000000e+03,2.568309953606347730e-06,2.568279422916712141e-06
9.315000000000000000e+03,2.536986614980877660e-06,2.536956412657637950e-06
9.320000000000000000e+03,2.506025708153348429e-06,2.505995831240174112e-06
9.325000000000000000e+03,2.475423331440024808e-06,2.475393776611959201e-06
9.330000000000000000e+03,2.445175620996776066e-06,2.445146384454309734e-06
9.335000000000000000e+03,2.415278749006836271e-06,2.415249827879611726e-06
9.340000000000000000e+03,2.385728923535823593e-06,2.385700317130403760e-06
9.345000000000000000e+03,2.356522396795561022e-06,2.356494099279789905e-06
9.350000000000000000e+03,2.327655449703780440e-06,2.327627457933525948e-06
9.355000000000000000e+03,2.299124400437900082e-06,2.299096712933454102e-06
9.360000000000000000e+03,2.270925607044655543e-06,2.270898220062625845e-06
9.365000000000000000e+03,2.243055459973661476e-06,2.243028370751899876e-06
9.370000000000000000e+03,2.215510385738141870e-06,2.215483591788007549e-06
9.375000000000000000e+03,2.188286847386111618e-06,2.188260345023311104e-06
9.380000000000000000e+03,2.161381339933527222e-06,2.161355127086965433e-06
9.385000000000000000e+03,2.134790396199705991e-06,2.134764469097741300e-06
9.390000000000000000e+03,2.108510580247012236e-06,2.108484936378385503e-06
9.395000000000000000e+03,2.082538491077826596e-06,2.082513128171485786e-06
9.400000000000000000e+03,2.056870762199611552e-06,2.056845677357020509e-06
9.405000000000000000e+03,2.031504060465075996e-06,2.031479250171359698e-06
9.410000000000000000e+03,2.006435084078707751e-06,2.006410545927923743e-06
9.415000000000000000e+03,1.981660564553996082e-06,1.981636296739440452e-06
9.420000000000000000e+03,1.957177268163225574e-06,1.957153267241682288e-06
9.425000000000000000e+03,1.932981991950542872e-06,1.932958254318914613e-06
9.430000000000000000e+03,1.909071561593512313e-06,1.909048086830841493e-06
9.435000000000000000e+03,1.885442842204076879e-06,1.885419625341206385e-06
9.440000000000000000e+03,1.862092721547198627e-06,1.862069761847946503e-06
9.445000000000000000e+03,1.839018125952341894e-06,1.838995419514958652e-06
9.450000000000000000e+03,1.816216007084109963e-06,1.816193552405487146e-06
9.455000000000000000e+03,1.793683351112185422e-06,1.793661145217059875e-06
9.460000000000000000e+03,1.771417173238362514e-06,1.771395213018077158e-06
9.465000000000000000e+03,1.749414516681690491e-06,1.749392800985971830e-06
9.470000000000000000e+03,1.727672459420013501e-06,1.727650984146960704e-06
9.475000000000000000e+03,1.706188103244030412e-06,1.706166867117485642e-06
9.480000000000000000e+03,1.684958583035972606e-06,1.684937583847097976e-06
9.485000000000000000e+03,1.663981063326343682e-06,1.663960297363129533e-06
9.490000000000000000e+03,1.643252733219645134e-06,1.643232199516816108e-06
9.495000000000000000e+03,1.622770815600560187e-06,1.622750510731132998e-06
9.500000000000000000e+03,1.602532557565322655e-06,1.602512479750157962e-06
9.505000000000000000e+03,1.582535236365865517e-06,1.582515383390074864e-06
9.510000000000000000e+03,1.562776157380112286e-06,1.562756526291787336e-06
9.515000000000000000e+03,1.543252651393613656e-06,1.543233240675093289e-06
9.520000000000000000e+03,1.523962078948928486e-06,1.523942886094501202e-06
9.525000000000000000e+03,1.504901826902363934e-06,1.504882849196610030e-06
9.530000000000000000e+03,1.486069307517854761e-06,1.486050543479107782e-06
9.535000000000000000e+03,1.467461962055201358e-06,1.467443409051361055e-06
9.540000000000000000e+03,1.449077256529425134e-06,1.449058912396587871e-06
9.545000000000000000e+03,1.430912683486765150e-06,1.430894546135632047e-06
9.550000000000000000e+03,1.412965761497249482e-06,1.412947828792307544e-06
9.555000000000000000e+03,1.395234034538534445e-06,1.395216304560344332e-06
9.560000000000000000e+03,1.377715072902025074e-06,1.377697543071944056e-06
9.565000000000000000e+03,1.360406470329532130e-06,1.360389139167831976e-06
9.570000000000000000e+03,1.343305848398898681e-06,1.343288712668991326e-06
9.575000000000000000e+03,1.326410847970217987e-06,1.326393908149888246e-06
9.580000000000000000e+03,1.309719143756257504e-06,1.309702394713324492e-06
9.585000000000000000e+03,1.293228424641513896e-06,1.293211865766817140e-06
9.590000000000000000e+03,1.276936408071411592e-06,1.276920038800560545e-06
9.595000000000000000e+03,1.260840839363652505e-06,1.260824655166981357e-06
9.600000000000000000e+03,1.244939480291090915e-06,1.244923479861773730e-06
9.605000000000000000e+03,1.229230117454292467e-06,1.229214301306573111e-06
9.610000000000000000e+03,1.213710568588133439e-06,1.213694931133111920e-06
9.615000000000000000e+03,1.198378661829757315e-06,1.198363203968960869e-06
9.620000000000000000e+03,1.183232259277716034e-06,1.183216977224805955e-06
9.625000000000000000e+03,1.168269237492248754e-06,1.168254130883248207e-06
9.630000000000000000e+03,1.153487501232075092e-06,1.153472567289149267e-06
9.635000000000000000e+03,1.138884973668289545e-06,1.138870210941489351e-06
9.640000000000000000e+03,1.124459601513005379e-06,1.124445008286768706e-06
9.645000000000000000e+03,1.110209353551438694e-06,1.110194927513928449e-06
9.650000000000000000e+03,1.096132218412851437e-06,1.096117958350746287e-06
9.655000000000000000e+03,1.082226207941320713e-06,1.082212111861800737e-06
9.660000000000000000e+03,1.068489354259907765e-06,1.068475420247887162e-06
9.665000000000000000e+03,1.054919710042493928e-06,1.054905936646973495e-06
9.670000000000000000e+03,1.041515349546757638e-06,1.041501734936607997e-06
9.675000000000000000e+03,1.028274366874424237e-06,1.028260909537847220e-06
9.680000000000000000e+03,1.015194877620403548e-06,1.015181575220669670e-06
9.685000000000000000e+03,1.002275015012717374e-06,1.002261866910826250e-06
9.690000000000000000e+03,9.895129358022838032e-07,9.894999394982282770e-07
9.695000000000000000e+03,9.769068136119897323e-07,9.768939676467193418e-07
9.700000000000000000e+03,9.644548420537477597e-07,9.644421456053832597e-07
9.705000000000000000e+03,9.521552367582066147e-07,9.521426870212744047e-07
9.710000000000000000e+03,9.400062288325578291e-07,9.399938247535747628e-07
9.715000000000000000e+03,9.280060707321995731e-07,9.279938106892443051e-07
9.720000000000000000e+03,9.161530322738048776e-07,9.161409155600583770e-07
9.725000000000000000e+03,9.044454053652721954e-07,9.044334287611195606e-07
9.730000000000000000e+03,8.928814948539053013e-07,8.928696581707516819e-07
9.735000000000000000e+03,8.814596288380676662e-07,8.814479299718394932e-07
9.740000000000000000e+03,8.701781507114425467e-07,8.701665884745914752e-07
9.745000000000000000e+03,8.590354236030242634e-07,8.590239959406622337e-07
9.750000000000000000e+03,8.480298259371267113e-07,8.480185324087345456e-07
9.755000000000000000e+03,8.371597573050458188e-07,8.371485955214328346e-07
9.760000000000000000e+03,8.264236314879295182e-07,8.264126003536762858e-07
9.765000000000000000e+03,8.158198811323607572e-07,8.158089792423825538e-07
9.770000000000000000e+03,8.053469557025255404e-07,8.053361816175449350e-07
9.775000000000000000e+03,7.950033214620892836e-07,7.949926738347035444e-07
9.780000000000000000e+03,7.847874616554212067e-07,7.847769390087297107e-07
9.785000000000000000e+03,7.746978758733103341e-07,7.746874768490062825e-07
9.790000000000000000e+03,7.647330803066791793e-07,7.647228034959437047e-07
9.795000000000000000e+03,7.548916070398090775e-07,7.548814513588202193e-07
9.800000000000000000e+03,7.451720049927060558e-07,7.451619689549740372e-07
9.805000000000000000e+03,7.355728386162871299e-07,7.355629207503069277e-07
9.810000000000000000e+03,7.260926878561348110e-07,7.260828870011261215e-07
9.815000000000000000e+03,7.167301485511911731e-07,7.167204635972767730e-07
9.820000000000000000e+03,7.074838326693484208e-07,7.074742619065871123e-07
9.825000000000000000e+03,6.983523660421474691e-07,6.983429086206376162e-07
9.830000000000000000e+03,6.893343913368537131e-07,6.893250456017705517e-07
9.835000000000000000e+03,6.804285641420157056e-07,6.804193297314308455e-07
9.840000000000000000e+03,6.716335583679443646e-07,6.716244327597613011e-07
9.845000000000000000e+03,6.629480582728506869e-07,6.629390411564718614e-07
9.850000000000000000e+03,6.543707660742599891e-07,6.543618559629768785e-07
9.855000000000000000e+03,6.459003969653479789e-07,6.458915926457776277e-07
9.860000000000000000e+03,6.375356804197539294e-07,6.375269809511147365e-07
9.865000000000000000e+03,6.292753607714988213e-07,6.292667647608279526e-07
9.870000000000000000e+03,6.211181957470689870e-07,6.211097019494938725e-07
9.875000000000000000e+03,6.130629567916200397e-07,6.130545642427513173e-07
9.880000000000000000e+03,6.051084292864460177e-07,6.051001370768643284e-07
9.885000000000000000e+03,5.972534130564059064e-07,5.972452194595133613e-07
9.890000000000000000e+03,5.894967194340938911e-07,5.894886238317552796e-07
9.895000000000000000e+03,5.818371746306074993e-07,5.818291759312202280e-07
9.900000000000000000e+03,5.742736178689390835e-07,5.742657146564669290e-07
9.905000000000000000e+03,5.668049005322226771e-07,5.667970919325461666e-07
9.910000000000000000e+03,5.594298875591592588e-07,5.594221725777337044e-07
9.915000000000000000e+03,5.521474568097328595e-07,5.521398341714202511e-07
9.920000000000000000e+03,5.449564981047223157e-07,5.449489669231867420e-07
9.925000000000000000e+03,5.378559139777811888e-07,5.378484735430059639e-07
9.930000000000000000e+03,5.308446206449877806e-07,5.308372691126198599e-07
9.935000000000000000e+03,5.239215437460764480e-07,5.239142809580395783e-07
9.940000000000000000e+03,5.170856240620605569e-07,5.170784485231769443e-07
9.945000000000000000e+03,5.103358123412822841e-07,5.103287232446197445e-07
9.950000000000000000e+03,5.036710723077339855e-07,5.036640684275004249e-07
9.955000000000000000e+03,4.970903784229397577e-07,4.970834591224970601e-07
9.960000000000000000e+03,4.905927177163190977e-07,4.905858820039211721e-07
9.965000000000000000e+03,4.841770886253528411e-07,4.841703352489184437e-07
9.970000000000000000e+03,4.778425001619514410e-07,4.778358284177442116e-07
9.975000000000000000e+03,4.715879731447797503e-07,4.715813823351266023e-07
9.980000000000000000e+03,4.654125403714198567e-07,4.654060289727103765e-07
9.985000000000000000e+03,4.593152438093961651e-07,4.593088113325531584e-07
9.990000000000000000e+03,4.532951376769869050e-07,4.532887833316948566e-07
9.995000000000000000e+03,4.473512872108990300e-07,4.473450096877801581e-07
1.000000000000000000e+04,4.414827670171290032e-07,4.414765658057132377e-07
1.000500000000000000e+04,4.356886637168350097e-07,4.356825376653697239e-07
1.001000000000000000e+04,4.299680732098524947e-07,4.299620217103185927e-07
1.001500000000000000e+04,4.243201026500375715e-07,4.243141247375879228e-07
1.002000000000000000e+04,4.187438690951465843e-07,4.187379637884402624e-07
1.002500000000000000e+04,4.132384994796529150e-07,4.132326660401486053e-07
1.003000000000000000e+04,4.078031306419303883e-07,4.077973686987897608e-07
1.003500000000000000e+04,4.024369110821275871e-07,4.024312188930196982e-07
1.004000000000000000e+04,3.971389959966262468e-07,3.971333735688506148e-07
1.004500000000000000e+04,3.919085535030905723e-07,3.919029993853999200e-07
1.005000000000000000e+04,3.867447585241521227e-07,3.867392726116075912e-07
1.005500000000000000e+04,3.816467980066659487e-07,3.816413790239439747e-07
1.006000000000000000e+04,3.766138666176360735e-07,3.766085138050438709e-07
1.006500000000000000e+04,3.716451685655188648e-07,3.716398814433302714e-07
1.007000000000000000e+04,3.667399181438953673e-07,3.667346956335483912e-07
1.007500000000000000e+04,3.618973373664958100e-07,3.618921791782672255e-07
1.008000000000000000e+04,3.571166590389495541e-07,3.571115638902984950e-07
1.008500000000000000e+04,3.523971231614850828e-07,3.523920904960403400e-07
1.009000000000000000e+04,3.477379792848443059e-07,3.477330085397477212e-07
1.009500000000000000e+04,3.431384859756710974e-07,3.431335762887033759e-07
1.010000000000000000e+04,3.385979099647579932e-07,3.385930606393068511e-07
1.010500000000000000e+04,3.341155267360246208e-07,3.341107370240423870e-07
1.011000000000000000e+04,3.296906197200700190e-07,3.296858893193525433e-07
1.011500000000000000e+04,3.253224823782507760e-07,3.253178097543933215e-07
1.012000000000000000e+04,3.210104132824447805e-07,3.210057988206591912e-07
1.012500000000000000e+04,3.167537231374877209e-07,3.167491651824873880e-07
1.013000000000000000e+04,3.125517271335130331e-07,3.125472255884179281e-07
1.013500000000000000e+04,3.084037506726361489e-07,3.083993047834138894e-07
1.014000000000000000e+04,3.043091263787550267e-07,3.043047354219351846e-07
1.014500000000000000e+04,3.002671946593456004e-07,3.002628579818489387e-07
1.015000000000000000e+04,2.962773036057883428e-07,2.962730206791842518e-07
1.015500000000000000e+04,2.923388093739387916e-07,2.923345793837079484e-07
1.016000000000000000e+04,2.884510749336811326e-07,2.884468975353333846e-07
1.016500000000000000e+04,2.846134718721085075e-07,2.846093460613434649e-07
1.017000000000000000e+04,2.808253777114053099e-07,2.808213032944169638e-07
1.017500000000000000e+04,2.770861788492094059e-07,2.770821548914747232e-07
1.018000000000000000e+04,2.733952676227804283e-07,2.733912937533051718e-07
1.018500000000000000e+04,2.697520445335267238e-07,2.697481199449951095e-07
1.019000000000000000e+04,2.661559162761923019e-07,2.661520406171379081e-07
1.019500000000000000e+04,2.626062973109766135e-07,2.626024699278235240e-07
1.020000000000000000e+04,2.591026087399446578e-07,2.590988289654026461e-07
1.020500000000000000e+04,2.556442784384144451e-07,2.556405456720069789e-07
1.021000000000000000e+04,2.522307408374881701e-07,2.522270547678422323e-07
1.021500000000000000e+04,2.488614378165809923e-07,2.488577976762235344e-07
1.022000000000000000e+04,2.455358171041181704e-07,2.455322224493650762e-07
1.022500000000000000e+04,2.422533334917363574e-07,2.422497836949073079e-07
1.023000000000000000e+04,2.390134478783268221e-07,2.390099425031782503e-07
1.023500000000000000e+04,2.358156279496255206e-07,2.358121663751885994e-07
1.024000000000000000e+04,2.326593473717659175e-07,2.326559291513388170e-07
1.024500000000000000e+04,2.295440863168288109e-07,2.295407109408569975e-07
1.025000000000000000e+04,2.264693312181898614e-07,2.264659980519322555e-07
