horizon_days,left_edge,right_edge,legacy_mass,control_mass,joint_mass
3.000000000000000000e+01,1.094246142506794422e+04,1.103765683123840790e+04,2.670702946885836140e-17,3.279847927050397791e-12,6.637861474080766458e-14
3.000000000000000000e+01,1.103765683123840790e+04,1.113285223740886977e+04,0.000000000000000000e+00,3.653286195614114216e-12,-8.157188066408956734e-14
3.000000000000000000e+01,1.113285223740886977e+04,1.122804764357933345e+04,8.291979707831963131e-18,3.477284678971077001e-12,-6.372186919683409287e-15
3.000000000000000000e+01,1.122804764357933345e+04,1.132324304974979714e+04,0.000000000000000000e+00,3.481372088106971776e-12,1.342807743431426382e-13
3.000000000000000000e+01,1.132324304974979714e+04,1.141843845592025900e+04,0.000000000000000000e+00,3.473275511981911250e-12,-1.496730225356789447e-13
3.000000000000000000e+01,1.141843845592025900e+04,1.151363386209072269e+04,2.071936210759375975e-17,3.429415010237815405e-12,-2.110844002044621867e-14
3.000000000000000000e+01,1.151363386209072269e+04,1.160882926826118637e+04,6.185227338400162314e-18,3.429215384468176226e-12,-2.622630346575060546e-14
3.000000000000000000e+01,1.160882926826118637e+04,1.170402467443164824e+04,4.924797294157316909e-18,3.370837183724854510e-12,-1.978654031721790984e-13
3.000000000000000000e+01,1.170402467443164824e+04,1.179922008060211010e+04,0.000000000000000000e+00,3.395678238507482276e-12,3.897541989618851065e-14
3.000000000000000000e+01,1.179922008060211010e+04,1.189441548677257379e+04,1.263713422576407850e-17,3.599672287527410310e-12,-1.872101872939004825e-13
3.000000000000000000e+01,1.189441548677257379e+04,1.198961089294303747e+04,0.000000000000000000e+00,3.673187545169791320e-12,6.469124997639080890e-14
3.000000000000000000e+01,1.198961089294303747e+04,1.208480629911349934e+04,1.724557648235039593e-17,3.612232462686406903e-12,7.165281101122351682e-14
3.000000000000000000e+01,1.208480629911349934e+04,1.218000170528396120e+04,0.000000000000000000e+00,3.645708384478607804e-12,1.315330688777893076e-13
3.000000000000000000e+01,1.218000170528396120e+04,1.227519711145442488e+04,0.000000000000000000e+00,3.663138344795634785e-12,4.355604984722442352e-14
3.000000000000000000e+01,1.227519711145442488e+04,1.237039251762488675e+04,0.000000000000000000e+00,3.735224724214654423e-12,-7.840282405906535633e-14
3.000000000000000000e+01,1.237039251762488675e+04,1.246558792379534862e+04,0.000000000000000000e+00,3.633563271530911534e-12,8.824895836079077393e-14
3.000000000000000000e+01,1.246558792379534862e+04,1.256078332996581412e+04,3.587986877860514632e-17,3.653241346614997869e-12,-1.935322473866059394e-14
3.000000000000000000e+01,1.256078332996581412e+04,1.265597873613627598e+04,6.109015631625829059e-18,3.526269853742160641e-12,-9.463554361147220419e-14
3.000000000000000000e+01,1.265597873613627598e+04,1.275117414230673967e+04,3.189641196416922232e-17,3.716184546955790185e-12,1.522504567081594766e-13
3.000000000000000000e+01,1.275117414230673967e+04,1.284636954847720153e+04,0.000000000000000000e+00,3.663804706028426152e-12,-3.749038203586104921e-14
3.000000000000000000e+01,1.284636954847720153e+04,1.294156495464766522e+04,9.757673634239594271e-18,3.683464346914404900e-12,-1.328297673145482846e-14
3.000000000000000000e+01,1.294156495464766522e+04,1.303676036081812708e+04,1.425603123465693814e-18,3.629082348311884581e-12,-1.886417170432228990e-14
3.000000000000000000e+01,1.303676036081812708e+04,1.313195576698858895e+04,0.000000000000000000e+00,3.723056764326625869e-12,5.655766304960952995e-14
3.000000000000000000e+01,1.313195576698858895e+04,1.322715117315905445e+04,0.000000000000000000e+00,3.826336208342954421e-12,-1.003441204734755472e-14
6.000000000000000000e+01,1.807412480966972453e+03,1.902803695240229217e+03,1.032044767528725825e-04,1.033183564230474372e-04,-7.846474662608774708e-13
6.000000000000000000e+01,1.902803695240229217e+03,1.998194909513486209e+03,7.324236663242625616e-05,7.330344777294831721e-05,-2.663019389062283407e-13
6.000000000000000000e+01,1.998194909513486209e+03,2.093586123786742974e+03,4.543215648971722279e-05,4.538273628568700836e-05,2.213909220937019352e-13
6.000000000000000000e+01,2.093586123786742974e+03,2.188977338059999965e+03,2.263042851428912462e-05,2.249451873072140390e-05,-6.292655762510963117e-13
6.000000000000000000e+01,2.188977338059999965e+03,2.284368552333256957e+03,7.249410101450084196e-06,7.181674873842886728e-06,1.071051962605882842e-12
6.000000000000000000e+01,2.284368552333256957e+03,2.379759766606513949e+03,2.715872559686802793e-07,3.468583895570185041e-07,1.606415365190080849e-13
6.000000000000000000e+01,2.379759766606513949e+03,2.475150980879770486e+03,0.000000000000000000e+00,-1.584468061475698072e-11,-4.203271236617733752e-13
6.000000000000000000e+01,2.475150980879770486e+03,2.570542195153027478e+03,0.000000000000000000e+00,7.098273742321837680e-12,7.268951068481772602e-13
6.000000000000000000e+01,2.570542195153027478e+03,2.665933409426284470e+03,0.000000000000000000e+00,-1.312525526427630236e-13,6.640485187447922669e-14
6.000000000000000000e+01,2.665933409426284470e+03,2.761324623699541462e+03,5.759959013008568198e-19,-1.007305433337133563e-13,1.124876690741150650e-13
6.000000000000000000e+01,2.761324623699541462e+03,2.856715837972798454e+03,0.000000000000000000e+00,-4.673071384860351547e-13,-4.897218601665638031e-13
6.000000000000000000e+01,2.856715837972798454e+03,2.952107052246054991e+03,9.879315021298219969e-20,-4.456517044327172631e-13,4.760991535070620999e-13
6.000000000000000000e+01,2.952107052246054991e+03,3.047498266519311983e+03,2.140998707664886557e-19,-2.974328748297148639e-13,-1.184644863924236104e-13
6.000000000000000000e+01,3.047498266519311983e+03,3.142889480792569429e+03,0.000000000000000000e+00,-1.184384958782675707e-13,3.816939038774085452e-14
6.000000000000000000e+01,3.142889480792569429e+03,3.238280695065825512e+03,0.000000000000000000e+00,-3.860860000238103585e-13,-4.342488190720286899e-13
6.000000000000000000e+01,3.238280695065825512e+03,3.333671909339082958e+03,0.000000000000000000e+00,-5.780914463296140744e-13,9.957406851002457960e-13
6.000000000000000000e+01,3.333671909339082958e+03,3.429063123612339041e+03,0.000000000000000000e+00,-7.220502517400585108e-13,8.441709679926084903e-06
6.000000000000000000e+01,3.429063123612339041e+03,3.524454337885596033e+03,0.000000000000000000e+00,-2.734180806396857707e-13,2.296533869860799319e-05
6.000000000000000000e+01,3.524454337885596033e+03,3.619845552158853479e+03,5.559976595123111681e-20,1.223693247589178487e-13,3.517178750889586196e-05
6.000000000000000000e+01,3.619845552158853479e+03,3.715236766432110471e+03,0.000000000000000000e+00,-3.587564651246484691e-14,4.441659973272601519e-05
6.000000000000000000e+01,3.715236766432110471e+03,3.810627980705367463e+03,0.000000000000000000e+00,-3.358794056806463329e-13,5.460447774426022306e-05
6.000000000000000000e+01,3.810627980705367463e+03,3.906019194978624455e+03,5.804186798628250839e-19,-1.780413231280598797e-13,7.060515735318386051e-05
6.000000000000000000e+01,3.906019194978624455e+03,4.001410409251880992e+03,0.000000000000000000e+00,-3.933525237457098265e-13,9.466896442856154344e-05
6.000000000000000000e+01,4.001410409251880992e+03,4.096801623525137074e+03,0.000000000000000000e+00,-3.930655191594522306e-13,1.228409872548635905e-04
6.000000000000000000e+01,4.096801623525137074e+03,4.192192837798394066e+03,0.000000000000000000e+00,-7.714805516878735003e-14,1.416295151818358264e-04
6.000000000000000000e+01,4.192192837798394066e+03,4.287584052071651968e+03,0.000000000000000000e+00,-1.344180960495341906e-13,1.346258271154050085e-04
6.000000000000000000e+01,4.287584052071651968e+03,4.382975266344908960e+03,0.000000000000000000e+00,-1.955635527639121122e-14,9.435993665664353170e-05
6.000000000000000000e+01,4.382975266344908960e+03,4.478366480618165951e+03,5.826331027733007787e-19,4.424552452642048717e-14,3.415795649453379646e-05
6.000000000000000000e+01,4.478366480618165951e+03,4.573757694891422943e+03,0.000000000000000000e+00,-1.231893284744279893e-12,1.867894756275998432e-13
6.000000000000000000e+01,4.573757694891422943e+03,4.669148909164679026e+03,1.052635403357441774e-04,1.052251396325422871e-04,8.222299582934227281e-05
6.000000000000000000e+01,4.669148909164679026e+03,4.764540123437936018e+03,6.449207050538694527e-04,6.449018570046378528e-04,5.782192426891163495e-04
6.000000000000000000e+01,4.764540123437936018e+03,4.859931337711193009e+03,1.914037650678567610e-03,1.914044477909728013e-03,1.793975367213655053e-03
6.000000000000000000e+01,4.859931337711193009e+03,4.955322551984450001e+03,4.172194087998261185e-03,4.172202849502317304e-03,4.018444696684478692e-03
6.000000000000000000e+01,4.955322551984450001e+03,5.050713766257706993e+03,7.642192449224705954e-03,7.642209395537045459e-03,7.497919715108687135e-03
6.000000000000000000e+01,5.050713766257706993e+03,5.146104980530963985e+03,1.250954120797929774e-02,1.250955446762849407e-02,1.241274716490512429e-02
6.000000000000000000e+01,5.146104980530963985e+03,5.241496194804220977e+03,1.884300307095619284e-02,1.884300837060157857e-02,1.880391438256624401e-02
6.000000000000000000e+01,5.241496194804220977e+03,5.336887409077477969e+03,2.651624719731981647e-02,2.651625069143761018e-02,2.651939377437291870e-02
6.000000000000000000e+01,5.336887409077477969e+03,5.432278623350734051e+03,3.536143526105387652e-02,3.536143933604160572e-02,3.538175000685582494e-02
6.000000000000000000e+01,5.432278623350734051e+03,5.527669837623991043e+03,4.504433298608897379e-02,4.504433466105973310e-02,4.506212398051526874e-02
6.000000000000000000e+01,5.527669837623991043e+03,5.623061051897248035e+03,5.501970835365019991e-02,5.501970981992377469e-02,5.502682530208816147e-02
6.000000000000000000e+01,5.623061051897248035e+03,5.718452266170505027e+03,6.438481757806634176e-02,6.438481731958088650e-02,6.438264593442712125e-02
6.000000000000000000e+01,5.718452266170505027e+03,5.813843480443762019e+03,7.205070274392381957e-02,7.205070166176753832e-02,7.204470078024290125e-02
6.000000000000000000e+01,5.813843480443762019e+03,5.909234694717019011e+03,7.702302420522019744e-02,7.702302316785979153e-02,7.701806561890277292e-02
6.000000000000000000e+01,5.909234694717019011e+03,6.004625908990276002e+03,7.871545315236301577e-02,7.871545351373636368e-02,7.871379758482988098e-02
6.000000000000000000e+01,6.004625908990276002e+03,6.100017123263532085e+03,7.717520046165383951e-02,7.717520097655233835e-02,7.717665680192931088e-02
6.000000000000000000e+01,6.100017123263532085e+03,6.195408337536789077e+03,7.298306661915344995e-02,7.298306571568750900e-02,7.298603757920368862e-02
6.000000000000000000e+01,6.195408337536789077e+03,6.290799551810046069e+03,6.677501593393458945e-02,6.677501610624947403e-02,6.677743900405584687e-02
6.000000000000000000e+01,6.290799551810046069e+03,6.386190766083303060e+03,5.914907388998943971e-02,5.914907467788626388e-02,5.914907767297750141e-02
6.000000000000000000e+01,6.386190766083303060e+03,6.481581980356560052e+03,5.075263844247934752e-02,5.075263786201331812e-02,5.074928222368590980e-02
6.000000000000000000e+01,6.481581980356560052e+03,6.576973194629817044e+03,4.227765931155018364e-02,4.227765743794720948e-02,4.227192286482869821e-02
6.000000000000000000e+01,6.576973194629817044e+03,6.672364408903074946e+03,3.427470519928210724e-02,3.427470703541710823e-02,3.427017544625528267e-02
6.000000000000000000e+01,6.672364408903074946e+03,6.767755623176330118e+03,2.702596032761097125e-02,2.702596590662508999e-02,2.702799234558234120e-02
6.000000000000000000e+01,6.767755623176330118e+03,6.863146837449587110e+03,2.063664048219099323e-02,2.063664683791755980e-02,2.064901653467318340e-02
6.000000000000000000e+01,6.863146837449587110e+03,6.958538051722844102e+03,1.523722781080616082e-02,1.523722736044946270e-02,1.525686329482164698e-02
6.000000000000000000e+01,6.958538051722844102e+03,7.053929265996101094e+03,1.094163629800824940e-02,1.094162692572604734e-02,1.095437920236112979e-02
6.000000000000000000e+01,7.053929265996101094e+03,7.149320480269358995e+03,7.725440020597987810e-03,7.725423576815081302e-03,7.707617151722991750e-03
6.000000000000000000e+01,7.149320480269358995e+03,7.244711694542615987e+03,5.407078390116033285e-03,5.407061564195465853e-03,5.335886901197267607e-03
6.000000000000000000e+01,7.244711694542615987e+03,7.340102908815872979e+03,3.672809453669365932e-03,3.672802106241003593e-03,3.542529051664467833e-03
6.000000000000000000e+01,7.340102908815872979e+03,7.435494123089128152e+03,2.369727681680519182e-03,2.369712997126091278e-03,2.202663632884673157e-03
6.000000000000000000e+01,7.435494123089128152e+03,7.530885337362386053e+03,1.425356891884486422e-03,1.425337226793373189e-03,1.265055585515148257e-03
6.000000000000000000e+01,7.530885337362386053e+03,7.626276551635643045e+03,7.768484527136313529e-04,7.768498089114391630e-04,6.688580506702545983e-04
6.000000000000000000e+01,7.626276551635643045e+03,7.721667765908900037e+03,3.648338578335512720e-04,3.648462339124693599e-04,3.423910715587401028e-04
6.000000000000000000e+01,7.721667765908900037e+03,7.817058980182157029e+03,1.330579542372556563e-04,1.331056042928647240e-04,2.091845894842123740e-04
6.000000000000000000e+01,7.817058980182157029e+03,7.912450194455414021e+03,2.833196018051743542e-05,2.834704196594139782e-05,1.940210294809078455e-04
6.000000000000000000e+01,7.912450194455414021e+03,8.007841408728671013e+03,1.275808743228232086e-17,2.519752900046928868e-12,2.289788192951101777e-04
6.000000000000000000e+01,8.007841408728671013e+03,8.103232623001928005e+03,4.401330352195851843e-18,2.279989269334216143e-13,2.594781257549416144e-04
6.000000000000000000e+01,8.103232623001928005e+03,8.198623837275184997e+03,1.303070561725208459e-05,1.304345651214151500e-05,2.503267953959160031e-04
6.000000000000000000e+01,8.198623837275184997e+03,8.294015051548440169e+03,3.192103626333773212e-05,3.194043356805011027e-05,1.917632610898018918e-04
6.000000000000000000e+01,8.294015051548440169e+03,8.389406265821697161e+03,5.138975132753013063e-05,5.136852430353084162e-05,1.054709183925423856e-04
6.000000000000000000e+01,8.389406265821697161e+03,8.484797480094955972e+03,6.768741705208025270e-05,6.766018817612440804e-05,3.169723952574861922e-05
6.000000000000000000e+01,8.484797480094955972e+03,8.580188694368212964e+03,7.859047955662935641e-05,7.860266367209174719e-05,-6.534565074464813667e-14
6.000000000000000000e+01,8.580188694368212964e+03,8.675579908641469956e+03,8.321937812591797786e-05,8.322677911281346882e-05,-1.300100649850933315e-13
6.000000000000000000e+01,8.675579908641469956e+03,8.770971122914726948e+03,8.157372405054514643e-05,8.157427464726534083e-05,2.203691399138333442e-13
6.000000000000000000e+01,8.770971122914726948e+03,8.866362337187983940e+03,7.440811229114926225e-05,7.445616640435086318e-05,4.247324381779432675e-14
6.000000000000000000e+01,8.866362337187983940e+03,8.961753551461239113e+03,6.324259461307717546e-05,6.321925906479428081e-05,-4.448766449738517456e-14
6.000000000000000000e+01,8.961753551461239113e+03,9.057144765734496104e+03,4.958101436529536256e-05,4.954086568361030292e-05,3.341446705907274779e-13
6.000000000000000000e+01,9.057144765734496104e+03,9.152535980007753096e+03,3.521964175448070934e-05,3.524815745754806342e-05,-3.366373929505828761e-13
6.000000000000000000e+01,9.152535980007753096e+03,9.247927194281010088e+03,2.206481405900541034e-05,2.210510372754862746e-05,1.539730286857136531e-13
6.000000000000000000e+01,9.247927194281010088e+03,9.343318408554267080e+03,1.152824350362361525e-05,1.154404344628792702e-05,6.943549476817099805e-14
6.000000000000000000e+01,9.343318408554267080e+03,9.438709622827524072e+03,4.479898957059627316e-06,4.418344685734950905e-06,-4.433035891695313260e-14
6.000000000000000000e+01,9.438709622827524072e+03,9.534100837100781064e+03,8.491332306708246813e-07,8.344360202477342818e-07,-7.731092568147658172e-14
6.000000000000000000e+01,9.534100837100781064e+03,9.629492051374038056e+03,3.878759356441111313e-18,-2.679620828717710674e-12,1.289420893892087994e-13
6.000000000000000000e+01,9.629492051374038056e+03,9.724883265647295048e+03,3.229641719655583371e-18,9.162327345713460281e-13,-1.465317490729976435e-13
6.000000000000000000e+01,9.724883265647295048e+03,9.820274479920552039e+03,1.079339272977472456e-18,-2.503976160423594309e-13,-1.270753615367891202e-13
6.000000000000000000e+01,9.820274479920552039e+03,9.915665694193809031e+03,0.000000000000000000e+00,-2.479384768528194234e-13,3.179480117653280451e-14
6.000000000000000000e+01,9.915665694193809031e+03,1.001105690846706602e+04,1.201966734519925051e-18,-4.525264749653240739e-13,2.057975811627037775e-14
6.000000000000000000e+01,1.001105690846706602e+04,1.010644812274032302e+04,1.718707811538526748e-18,-1.805260626430270587e-13,-1.671999751694731922e-13
6.000000000000000000e+01,1.010644812274032302e+04,1.020183933701358001e+04,3.969497510679803866e-18,-9.875069772616082962e-14,-5.624701617681866057e-14
6.000000000000000000e+01,1.020183933701358001e+04,1.029723055128683518e+04,1.790557207623096101e-19,-4.683722776455165133e-14,9.610201483126841945e-14
6.000000000000000000e+01,1.029723055128683518e+04,1.039262176556009217e+04,8.950690658541305872e-20,1.425779753504927572e-14,2.815965609733150581e-13
6.000000000000000000e+01,1.039262176556009217e+04,1.048801297983334916e+04,1.050133119156623882e-18,-1.294984885557233243e-13,-4.868176387550448851e-16
6.000000000000000000e+01,1.048801297983334916e+04,1.058340419410660616e+04,6.600403125882012513e-19,-1.240604172376882819e-13,-2.518571472319170866e-14
6.000000000000000000e+01,1.058340419410660616e+04,1.067879540837986315e+04,0.000000000000000000e+00,-1.470594416894487043e-13,-8.927490267650899577e-14
6.000000000000000000e+01,1.067879540837986315e+04,1.077418662265312014e+04,0.000000000000000000e+00,-3.593550187091536131e-13,-1.753561013891349982e-13
6.000000000000000000e+01,1.077418662265312014e+04,1.086957783692637895e+04,2.758508494954825336e-19,-6.946386021073418240e-14,-1.777043144659748946e-13
6.000000000000000000e+01,1.086957783692637895e+04,1.096496905119963412e+04,1.982941912386572973e-19,-4.629139009861339374e-14,3.492965021665259594e-13
6.000000000000000000e+01,1.096496905119963412e+04,1.106036026547289111e+04,0.000000000000000000e+00,-1.338874365320929462e-13,8.024712623553457901e-14
6.000000000000000000e+01,1.106036026547289111e+04,1.115575147974614811e+04,0.000000000000000000e+00,-1.960041057490697360e-13,-2.364492441296133828e-13
6.000000000000000000e+01,1.115575147974614811e+04,1.125114269401940510e+04,9.419741026652787394e-19,-1.040461107304075259e-14,1.687295157150941021e-13
6.000000000000000000e+01,1.125114269401940510e+04,1.134653390829266209e+04,1.301518453885662728e-19,-3.215462451327313291e-13,2.669278872251444492e-13
6.000000000000000000e+01,1.134653390829266209e+04,1.144192512256591908e+04,2.373236048238833727e-19,-3.331493842358677536e-13,-3.667461306211497885e-13
6.000000000000000000e+01,1.144192512256591908e+04,1.153731633683917607e+04,0.000000000000000000e+00,-2.186934620157644149e-13,-1.734520350110905023e-13
6.000000000000000000e+01,1.153731633683917607e+04,1.163270755111243307e+04,0.000000000000000000e+00,-2.030384516987676318e-13,1.156190891744988315e-13
6.000000000000000000e+01,1.163270755111243307e+04,1.172809876538568824e+04,3.084211241881046570e-19,-1.492065238135163841e-13,-1.234902376610011820e-13
6.000000000000000000e+01,1.172809876538568824e+04,1.182348997965894705e+04,8.851911169252931675e-20,-1.912803524013833778e-14,1.840583101479552063e-13
6.000000000000000000e+01,1.182348997965894705e+04,1.191888119393220404e+04,1.689484760791583167e-18,-2.825476063624484230e-13,-8.979913181179072364e-14
6.000000000000000000e+01,1.191888119393220404e+04,1.201427240820546103e+04,0.000000000000000000e+00,-8.864235696582549791e-14,-5.765455908140034051e-14
6.000000000000000000e+01,1.201427240820546103e+04,1.210966362247871803e+04,0.000000000000000000e+00,-2.217787977667946339e-13,8.539557846164050113e-14
6.000000000000000000e+01,1.210966362247871803e+04,1.220505483675197320e+04,0.000000000000000000e+00,-2.295941765478315007e-13,2.067949431631871384e-14
6.000000000000000000e+01,1.220505483675197320e+04,1.230044605102523201e+04,2.632795324756560427e-19,-1.274663836956851608e-13,-5.313540913000117333e-14
6.000000000000000000e+01,1.230044605102523201e+04,1.239583726529848718e+04,0.000000000000000000e+00,-2.297353963970243125e-13,6.636183047067632607e-14
6.000000000000000000e+01,1.239583726529848718e+04,1.249122847957174235e+04,0.000000000000000000e+00,-1.760146388497177095e-13,-3.346050512067826335e-14
6.000000000000000000e+01,1.249122847957174235e+04,1.258661969384500117e+04,0.000000000000000000e+00,-2.079931740110262831e-13,-4.558453360943466692e-14
6.000000000000000000e+01,1.258661969384500117e+04,1.268201090811825634e+04,0.000000000000000000e+00,-1.168682762405909320e-13,4.285707073484471225e-14
6.000000000000000000e+01,1.268201090811825634e+04,1.277740212239151515e+04,0.000000000000000000e+00,-3.116060847560984090e-13,1.236760767165920917e-13
6.000000000000000000e+01,1.277740212239151515e+04,1.287279333666477214e+04,0.000000000000000000e+00,-1.750418067735637385e-13,1.607235357983127556e-14
6.000000000000000000e+01,1.287279333666477214e+04,1.296818455093802913e+04,0.000000000000000000e+00,-2.029800933942588839e-13,-1.045820391954902335e-13
6.000000000000000000e+01,1.296818455093802913e+04,1.306357576521128613e+04,0.000000000000000000e+00,-3.829908047967290150e-13,8.938005040921632474e-16
6.000000000000000000e+01,1.306357576521128613e+04,1.315896697948454130e+04,2.127786092952145921e-18,-2.175225925838926822e-13,1.092787678575523194e-14
6.000000000000000000e+01,1.315896697948454130e+04,1.325435819375780011e+04,6.983573296876122497e-18,-2.987160207192223325e-13,3.405366243778354146e-14
9.000000000000000000e+01,1.811130160454894167e+03,1.906717585590013414e+03,6.112632920290112892e-05,6.127733668486297575e-05,-1.561040293365429020e-12
9.000000000000000000e+01,1.906717585590013414e+03,2.002305010725133116e+03,4.090689970976637608e-05,4.086470912128001363e-05,4.599530639213650098e-13
9.000000000000000000e+01,2.002305010725133116e+03,2.097892435860252135e+03,2.259295740913923222e-05,2.249066207696675740e-05,-1.479285476144755630e-13
9.000000000000000000e+01,2.097892435860252135e+03,2.193479860995371837e+03,8.802964668885257413e-06,8.775975743210970618e-06,8.362658647387176421e-13
9.000000000000000000e+01,2.193479860995371837e+03,2.289067286130491084e+03,1.435152101131201626e-06,1.471093465326813788e-06,3.737437273209716722e-13
9.000000000000000000e+01,2.289067286130491084e+03,2.384654711265610786e+03,2.130866295474045454e-17,-9.855183940176752695e-12,2.869152171749062145e-13
9.000000000000000000e+01,2.384654711265610786e+03,2.480242136400730033e+03,2.516341617158907477e-17,3.790295359761589768e-12,-1.330164286270774329e-13
9.000000000000000000e+01,2.480242136400730033e+03,2.575829561535849280e+03,8.158170509027479225e-18,-1.822939691865192163e-13,3.275295145917024194e-13
9.000000000000000000e+01,2.575829561535849280e+03,2.671416986670968981e+03,0.000000000000000000e+00,-5.194709937279160094e-13,-1.401016872710506474e-13
9.000000000000000000e+01,2.671416986670968981e+03,2.767004411806088683e+03,0.000000000000000000e+00,-4.874969484517823943e-13,-8.133128049943160247e-14
9.000000000000000000e+01,2.767004411806088683e+03,2.862591836941207930e+03,1.107369989701168033e-17,-1.385212038412706944e-13,-5.823204060234800364e-14
9.000000000000000000e+01,2.862591836941207930e+03,2.958179262076327177e+03,1.946213879159069731e-17,-4.021013870782064151e-13,-9.177330114603334200e-13
9.000000000000000000e+01,2.958179262076327177e+03,3.053766687211446879e+03,1.328122480886395162e-19,-5.371918705955748728e-13,2.583885821308969779e-13
9.000000000000000000e+01,3.053766687211446879e+03,3.149354112346566581e+03,3.925130575023225631e-18,2.553458393815246282e-13,2.575799024397927108e-07
9.000000000000000000e+01,3.149354112346566581e+03,3.244941537481685373e+03,4.008062443201204477e-18,-2.589696685461201277e-14,-1.215354503140855918e-12
9.000000000000000000e+01,3.244941537481685373e+03,3.340528962616805075e+03,0.000000000000000000e+00,-7.166487637587241039e-13,1.445449580999574529e-12
9.000000000000000000e+01,3.340528962616805075e+03,3.436116387751923867e+03,2.239955802079947208e-19,-3.209900830663780331e-13,6.917474809583575886e-06
9.000000000000000000e+01,3.436116387751923867e+03,3.531703812887043568e+03,0.000000000000000000e+00,-3.476910758639159038e-13,2.819409412857691992e-05
9.000000000000000000e+01,3.531703812887043568e+03,3.627291238022163270e+03,0.000000000000000000e+00,5.465508210517624282e-13,6.344280120449527949e-05
9.000000000000000000e+01,3.627291238022163270e+03,3.722878663157282517e+03,7.232560997028174743e-20,1.167982244909009810e-13,9.802425839751983418e-05
9.000000000000000000e+01,3.722878663157282517e+03,3.818466088292402219e+03,3.629313899916896210e-18,2.058111205538018719e-13,1.136241396429843318e-04
9.000000000000000000e+01,3.818466088292402219e+03,3.914053513427521921e+03,0.000000000000000000e+00,2.890791740371411627e-13,9.921007100879412107e-05
9.000000000000000000e+01,3.914053513427521921e+03,4.009640938562640713e+03,0.000000000000000000e+00,5.543185690960370411e-13,6.169843308406884228e-05
9.000000000000000000e+01,4.009640938562640713e+03,4.105228363697759960e+03,1.923755103195187655e-18,-5.580408763441799063e-14,2.196919112188592865e-05
9.000000000000000000e+01,4.105228363697759960e+03,4.200815788832879662e+03,0.000000000000000000e+00,3.719554234668740357e-12,7.480669473576172932e-13
9.000000000000000000e+01,4.200815788832879662e+03,4.296403213967999363e+03,0.000000000000000000e+00,-7.087697867220166577e-12,-1.439540137486603977e-12
9.000000000000000000e+01,4.296403213967999363e+03,4.391990639103119065e+03,9.613674647590904245e-05,9.610859198543165820e-05,3.583586613002642232e-05
9.000000000000000000e+01,4.391990639103119065e+03,4.487578064238237857e+03,4.758667420976229090e-04,4.758147834464029891e-04,3.597816279058599462e-04
9.000000000000000000e+01,4.487578064238237857e+03,4.583165489373357559e+03,1.290809103268441942e-03,1.290741283571676321e-03,1.163743531315591636e-03
9.000000000000000000e+01,4.583165489373357559e+03,4.678752914508477261e+03,2.655214104967066214e-03,2.655188580899068597e-03,2.564548113977474422e-03
9.000000000000000000e+01,4.678752914508477261e+03,4.774340339643596053e+03,4.644658894537057568e-03,4.644676032489383072e-03,4.611067873213347060e-03
9.000000000000000000e+01,4.774340339643596053e+03,4.869927764778715755e+03,7.294420683060979550e-03,7.294480154568002382e-03,7.306840338544928412e-03
9.000000000000000000e+01,4.869927764778715755e+03,4.965515189913835457e+03,1.067897047222943555e-02,1.067902627301664867e-02,1.071059123884430739e-02
9.000000000000000000e+01,4.965515189913835457e+03,5.061102615048954249e+03,1.491530954010750545e-02,1.491533857060037792e-02,1.494270397785338843e-02
9.000000000000000000e+01,5.061102615048954249e+03,5.156690040184073951e+03,2.005621807937129492e-02,2.005622599638966913e-02,2.006881157441823063e-02
9.000000000000000000e+01,5.156690040184073951e+03,5.252277465319193652e+03,2.602158177537206712e-02,2.602158063987387859e-02,2.602070256583231822e-02
9.000000000000000000e+01,5.252277465319193652e+03,5.347864890454313354e+03,3.261076684960108329e-02,3.261076066907504095e-02,3.260344189348236832e-02
9.000000000000000000e+01,5.347864890454313354e+03,5.443452315589432146e+03,3.948618121356226723e-02,3.948618058174906825e-02,3.947911470797062922e-02
9.000000000000000000e+01,5.443452315589432146e+03,5.539039740724550938e+03,4.624126469685670149e-02,4.624126419970990554e-02,4.623778160809019488e-02
9.000000000000000000e+01,5.539039740724550938e+03,5.634627165859670640e+03,5.245221420664592654e-02,5.245221473886695074e-02,5.245230091286468693e-02
9.000000000000000000e+01,5.634627165859670640e+03,5.730214590994790342e+03,5.772717665216157978e-02,5.772717433080454263e-02,5.772908681789513247e-02
9.000000000000000000e+01,5.730214590994790342e+03,5.825802016129910044e+03,6.163304497113838293e-02,6.163304316690280948e-02,6.163499050228939818e-02
9.000000000000000000e+01,5.825802016129910044e+03,5.921389441265029745e+03,6.384845259974331055e-02,6.384845243535459958e-02,6.384949060941991217e-02
9.000000000000000000e+01,5.921389441265029745e+03,6.016976866400149447e+03,6.430799786786618732e-02,6.430799638158786469e-02,6.430807842447729128e-02
9.000000000000000000e+01,6.016976866400149447e+03,6.112564291535267330e+03,6.310870066819930513e-02,6.310869847639881403e-02,6.310825454847872329e-02
9.000000000000000000e+01,6.112564291535267330e+03,6.208151716670387032e+03,6.038633204713397817e-02,6.038633441588736606e-02,6.038581411575656699e-02
9.000000000000000000e+01,6.208151716670387032e+03,6.303739141805506733e+03,5.635679937753558522e-02,5.635680442604418250e-02,5.635643615101987303e-02
9.000000000000000000e+01,6.303739141805506733e+03,6.399326566940626435e+03,5.138336145503766272e-02,5.138336035983413069e-02,5.138316177774894522e-02
