case_id,benchmark,coverage,amplitude,repetition,days,validation_rmse,full_density_l1,below_0_8_forward,above_1_2_forward,above_1_8_forward,normalised_variance,known_below_0_8_forward,known_above_1_2_forward,known_above_1_8_forward,known_normalised_variance
lognormal_extended_a5_r34,lognormal,extended,0.5,34,180,0.08242865786034949,0.026091439992809464,0.06446370173869248,0.0856550154895781,1.3522551795646763e-05,0.019920027740500057,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r34,lognormal,extended,0.5,34,240,0.11355199000427348,0.02843726236578642,0.09809725535220166,0.11433289573806969,0.00016134147514855848,0.026634143595796633,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r34,lognormal,extended,0.5,34,300,0.08948236275722288,0.026433216261422803,0.12746926322405122,0.13694054876508438,0.0005597682506923691,0.03341161757786293,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r34,lognormal,extended,0.5,34,365,0.08073416076429088,0.024017392046503126,0.15465913856536515,0.15538892303971014,0.0009655397127421679,0.04080740167826935,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r35,lognormal,extended,0.5,35,30,0.13366252288652095,0.0571698789289632,0.0006915256748529928,0.0008201946090425396,2.1816356812030233e-12,0.003298269082452787,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r35,lognormal,extended,0.5,35,60,0.06813928656831209,0.04004746022726884,0.003256175782728456,0.010616019675669913,4.08362824625664e-11,0.006601862589430851,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r35,lognormal,extended,0.5,35,90,0.06522185276136018,0.034186040786043266,0.01445660375764022,0.029536127653218804,8.51088172797809e-11,0.009913512744593955,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r35,lognormal,extended,0.5,35,120,0.08986103494043263,0.02975532836904749,0.029621009437721016,0.04997622235992366,3.3766107723470275e-10,0.013222716973911641,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r35,lognormal,extended,0.5,35,180,0.09205704100301249,0.02867011784167346,0.06314490513732798,0.08560791809652933,3.859800066818954e-09,0.019922601169321652,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r35,lognormal,extended,0.5,35,240,0.076672688606349,0.02497291284432219,0.09766970318859641,0.11378040632821751,4.128974158859822e-05,0.026644414183583542,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r35,lognormal,extended,0.5,35,300,0.08159387017879154,0.024534766575328923,0.12749336862744026,0.13678308802446212,0.00040386114646654596,0.03341617952198961,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r35,lognormal,extended,0.5,35,365,0.09673737444740252,0.024624872839241987,0.15482181220814534,0.15581477221285966,0.0008540758553346933,0.04080351784726299,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r36,lognormal,extended,0.5,36,30,0.09693704618101422,0.05674706095666848,0.0002536167144155525,0.00036332258199053033,2.6545253228906455e-11,0.003287648624604955,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r36,lognormal,extended,0.5,36,60,0.06978635434185942,0.0398974235433121,0.003613879964679509,0.011006618884236562,5.345270161309852e-11,0.006601555828791739,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r36,lognormal,extended,0.5,36,90,0.05337608676953127,0.03465214712793854,0.014542908904464533,0.029410172835849298,2.582248105445082e-08,0.009913208495130776,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r36,lognormal,extended,0.5,36,120,0.07651025435589456,0.030750935604045782,0.029872637089436077,0.0498103322983761,2.6311059799629604e-08,0.013235569233794209,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r36,lognormal,extended,0.5,36,180,0.10643045923588344,0.026240108570387933,0.06486204099788936,0.0858315028146728,1.9742144527496e-05,0.01991663069116334,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r36,lognormal,extended,0.5,36,240,0.09251361879119666,0.026930325030917725,0.09771686280029439,0.11422919175804945,4.591007643095223e-05,0.02663849677759611,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r36,lognormal,extended,0.5,36,300,0.06608633060141149,0.022242868825506863,0.12734111489885053,0.13677809663650736,0.00027385076513549117,0.03343580520153111,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r36,lognormal,extended,0.5,36,365,0.0707009213417038,0.02250162259187137,0.15524899593356264,0.1557675232924911,0.0012341680635212112,0.04080618602806907,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r37,lognormal,extended,0.5,37,30,0.1298284420650491,0.05695523237687908,0.00012827047473210821,0.0010733849977187693,7.942598307075973e-13,0.0032881067514791695,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r37,lognormal,extended,0.5,37,60,0.0634081474894426,0.03983494889532553,0.0033429765972119454,0.010967590830366337,2.130016466407693e-06,0.006607002739017043,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r37,lognormal,extended,0.5,37,90,0.06565791229098779,0.033750025091811,0.014527441018441153,0.029764771463419624,7.023124154302275e-06,0.009912367018865886,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r37,lognormal,extended,0.5,37,120,0.0861590380029151,0.03127019993481621,0.030467648856178225,0.049222296857162166,1.60663198074734e-05,0.013243545793659495,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r37,lognormal,extended,0.5,37,180,0.08875720282184156,0.02701678763356039,0.06505086400326929,0.08603582951808543,5.507830915043183e-05,0.01993640517507078,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r37,lognormal,extended,0.5,37,240,0.1079557971548695,0.025991262052824787,0.0978782772286902,0.11465590332834313,2.8933086988271006e-05,0.026652516848663987,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r37,lognormal,extended,0.5,37,300,0.09013990947686547,0.025126305773644806,0.12788428656307493,0.13658525956562595,0.0003404481847627815,0.03341391144738437,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r37,lognormal,extended,0.5,37,365,0.11726366896677286,0.027736083711059383,0.1546011642618242,0.15517644658755608,0.0008328228969817131,0.04080913549345566,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r38,lognormal,extended,0.5,38,30,0.08633065858739176,0.05614138129103455,0.00016606493268569054,0.0005707724774979201,9.3939208456283e-13,0.0032937717305272507,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r38,lognormal,extended,0.5,38,60,0.06836982021070684,0.040355638463422355,0.0029752962281641123,0.010913700442421794,8.464177541727065e-12,0.006596186430730677,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r38,lognormal,extended,0.5,38,90,0.09310169523987681,0.03317928635278408,0.013617770954868998,0.029656962945018833,1.179615988866278e-11,0.009903202015091317,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r38,lognormal,extended,0.5,38,120,0.08527054455330058,0.031253114587064985,0.030054533611118577,0.049208455662831614,1.3317766369875154e-11,0.013235248451582748,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r38,lognormal,extended,0.5,38,180,0.08702654749808522,0.02725052210794225,0.06440016754201548,0.08451497138413144,1.9454206932472135e-11,0.01992671427609416,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r38,lognormal,extended,0.5,38,240,0.11017381959914736,0.022892506467933733,0.09763208473161435,0.11389969858189161,0.0001216912734480508,0.02666158732836932,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r38,lognormal,extended,0.5,38,300,0.09470341238164688,0.030715361459302655,0.1273919239511948,0.13619994231584195,0.0005675015692005105,0.033421717875212975,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r38,lognormal,extended,0.5,38,365,0.11196140147840213,0.025059176722476022,0.1551269446199953,0.1559472149674624,0.0010881159576166233,0.04083408653648579,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r39,lognormal,extended,0.5,39,30,0.12488275178340066,0.05672946255991044,3.9950224762032593e-13,0.0007360694155375432,6.063134569002445e-13,0.0032909039860264944,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r39,lognormal,extended,0.5,39,60,0.06316942495867411,0.04010047729074241,0.0031200088467155133,0.01085538720905342,2.463457110533401e-11,0.006601583845169401,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r39,lognormal,extended,0.5,39,90,0.07268824856004041,0.03347979432398997,0.014164173606827637,0.029534907286979595,7.852864916930408e-06,0.009928825256527496,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r39,lognormal,extended,0.5,39,120,0.08419187254976662,0.03144835723436801,0.029823978873799117,0.050477691429601436,1.8230631778936522e-05,0.013242609003184524,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r39,lognormal,extended,0.5,39,180,0.06975942471616693,0.026262362621930654,0.06440562996759407,0.08601650177143738,1.3611355741155985e-05,0.019921312584595396,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r39,lognormal,extended,0.5,39,240,0.06786313085038187,0.023342632451905376,0.0979526549876834,0.11313599273980159,5.4717275274883174e-05,0.026662697837713134,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r39,lognormal,extended,0.5,39,300,0.08262720018802541,0.026073635814892603,0.1274513172765815,0.13660689745124427,0.00010807264408496622,0.033431464124826116,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r39,lognormal,extended,0.5,39,365,0.07604404595338844,0.024119373531936033,0.154957608255521,0.15618137252412678,0.0012741720378882022,0.04079929554952755,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r40,lognormal,extended,0.5,40,30,0.09785617940008999,0.056673057411340044,0.00034520331780904246,0.0005685664058680656,3.874794542956685e-12,0.0032937789569256193,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r40,lognormal,extended,0.5,40,60,0.034358659341495366,0.04010818488515594,0.003600588772818474,0.01134033429394381,1.7362083435329672e-11,0.0065993775965829116,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r40,lognormal,extended,0.5,40,90,0.08674018685789094,0.03436470223265992,0.013933700858555366,0.02984659502548341,2.4945487995230407e-11,0.009914999794032653,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r40,lognormal,extended,0.5,40,120,0.06535380617037732,0.028977338366040998,0.029439655562332127,0.05006512217722465,8.593195084806638e-11,0.013237227634063542,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r40,lognormal,extended,0.5,40,180,0.10477984936721978,0.02810565902672447,0.06456380439299075,0.08587175645879691,1.1112672315965609e-10,0.019926601730120286,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r40,lognormal,extended,0.5,40,240,0.11201668524432727,0.02692514523417943,0.09787370430400474,0.11434294726547425,8.15080029171658e-05,0.026658762406762238,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r40,lognormal,extended,0.5,40,300,0.07550035651693629,0.022997433925847806,0.1267330584898202,0.1366038753173017,0.0007226402981587142,0.03342230576968075,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r40,lognormal,extended,0.5,40,365,0.13953770940329982,0.028322504697601752,0.1558084275928336,0.15514687181416714,0.001259578471288879,0.040818454115898684,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r41,lognormal,extended,0.5,41,30,0.08902676069552129,0.05603079116098571,0.00016350853622258492,0.0007708784707867411,1.0899998337072754e-12,0.0032913903673308376,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r41,lognormal,extended,0.5,41,60,0.0676873555060753,0.04019370383009338,0.0038120046750537563,0.011061345848902279,1.2103924046144919e-11,0.006604009530195576,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r41,lognormal,extended,0.5,41,90,0.09421423964172077,0.03538535241584609,0.013582768470040375,0.02949153259912446,1.0358697264810716e-07,0.009918306198338112,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r41,lognormal,extended,0.5,41,120,0.12230941849479655,0.03161149380317869,0.02963951503141931,0.049302200590656695,1.0544743693979666e-07,0.013240964945591793,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r41,lognormal,extended,0.5,41,180,0.06114820400431721,0.025633553864553887,0.06455180775878538,0.08460601242646723,6.362364095075239e-06,0.01992492654299083,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r41,lognormal,extended,0.5,41,240,0.09131665125817633,0.02749321561902993,0.09842345494183138,0.11402294163020568,3.801445562360755e-05,0.026641769879236943,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r41,lognormal,extended,0.5,41,300,0.13079365098214932,0.027171411096239072,0.12729347357099735,0.1359727556374177,0.0005343351049229137,0.03341016289716503,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r41,lognormal,extended,0.5,41,365,0.12157147111311283,0.027556845323422494,0.1550226496583367,0.15693907100534282,0.0017011603570264463,0.040815438898629486,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r42,lognormal,extended,0.5,42,30,0.12176544021984054,0.05651820223022645,0.00036315206059933436,0.0007050163822698052,7.55492018060993e-12,0.0032928534456049263,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r42,lognormal,extended,0.5,42,60,0.062221687317883946,0.03979395266517158,0.0036793598324797827,0.011022269554425765,8.197195381458554e-10,0.006599373361323657,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r42,lognormal,extended,0.5,42,90,0.07086188412546415,0.034809211653698595,0.014445979367320953,0.029709805670224156,7.974044517597301e-06,0.009918270872301793,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r42,lognormal,extended,0.5,42,120,0.06874198478346398,0.029878002428619238,0.030284367312830643,0.049097767266524074,2.4805893415720166e-05,0.013248386163090764,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r42,lognormal,extended,0.5,42,180,0.051108602914738364,0.025381540830176585,0.06386517634773486,0.08533429424293454,5.81158692046407e-05,0.019934252876709913,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r42,lognormal,extended,0.5,42,240,0.08977662552167866,0.025274624057429085,0.09738944934291881,0.11401987669232855,9.145795531732617e-05,0.026651413765457432,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r42,lognormal,extended,0.5,42,300,0.09515735961584117,0.02521616443186922,0.12778912014024013,0.13613302386667026,0.0004925308012550872,0.03343911599269456,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r42,lognormal,extended,0.5,42,365,0.1054983196212343,0.022975237227763328,0.15529621182498426,0.15555758508246315,0.0016240522003156056,0.040836461950048975,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r43,lognormal,extended,0.5,43,30,0.06458587090844749,0.05593462456129082,4.665468353960284e-05,0.00044422837344811023,1.7541399416075245e-11,0.003291140513795199,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r43,lognormal,extended,0.5,43,60,0.0777368228489651,0.040331607508273755,0.0032489672620639614,0.011361819599371673,1.0675199930719137e-10,0.006589721293011275,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r43,lognormal,extended,0.5,43,90,0.08348062608873708,0.03411248632329639,0.013333761096559697,0.029987540331721803,5.096586480679427e-10,0.009916197824292317,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r43,lognormal,extended,0.5,43,120,0.0998533830492883,0.030471331194961482,0.029125168699511116,0.04959867152223988,4.919866394045723e-07,0.013242521014725561,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r43,lognormal,extended,0.5,43,180,0.06447743653929924,0.027989606092770673,0.06403521578934834,0.08580097831142136,5.127190117261463e-05,0.019927615051224423,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r43,lognormal,extended,0.5,43,240,0.09158250654606391,0.027779455634920985,0.09741924390653911,0.11376648027364403,0.00011861448269570545,0.02664226978206652,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r43,lognormal,extended,0.5,43,300,0.15326899958021795,0.026776658491908117,0.12771216230499516,0.13646798291978463,0.0006218611108353808,0.033430986468318435,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r43,lognormal,extended,0.5,43,365,0.10120984607061581,0.022796014467944218,0.1554111916063658,0.1552868515301903,0.0008376909788510151,0.040814780892860725,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r44,lognormal,extended,0.5,44,30,0.07935535142652418,0.055914338845061404,0.00012012376528439384,0.000922790703321556,1.0283024549558141e-12,0.003297753659556868,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r44,lognormal,extended,0.5,44,60,0.08363372078199528,0.04129108794612145,0.003171946692847655,0.010286128333248042,7.35404309914365e-06,0.006591764094822983,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r44,lognormal,extended,0.5,44,90,0.08158891385356877,0.03295432272501396,0.013899558458943126,0.02951790356667106,7.326863500698131e-06,0.009912028619573299,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r44,lognormal,extended,0.5,44,120,0.07042691644058434,0.030306099877690597,0.02929646769020909,0.050002026962469456,7.275943272725371e-06,0.01323489204600703,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r44,lognormal,extended,0.5,44,180,0.08993505661217682,0.028953783071733994,0.06419037466373104,0.08560465360900282,6.816529227846587e-06,0.01991826623247195,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r44,lognormal,extended,0.5,44,240,0.08774653032304564,0.02517381995469048,0.09801756179284096,0.11337536577903758,2.9324662847407532e-05,0.02663426048180817,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r44,lognormal,extended,0.5,44,300,0.10856812162829882,0.0241269227130611,0.1272530412853895,0.13562236811567147,0.00045088358872918407,0.033451530440657296,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r44,lognormal,extended,0.5,44,365,0.09586791240327316,0.023908807584450253,0.15559126729148354,0.15550433061090163,0.0007146482258421581,0.04080032667600508,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r45,lognormal,extended,0.5,45,30,0.07750707891794108,0.056597049525077214,0.0004063819863199973,0.00044550920067175544,6.630484554816027e-12,0.003290372822115195,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r45,lognormal,extended,0.5,45,60,0.10437417527513884,0.04061803687284374,0.0030188263931509272,0.011014395150129851,7.116663890102472e-11,0.006599802122066789,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r45,lognormal,extended,0.5,45,90,0.04129938554646341,0.032796686805173794,0.014134690031381526,0.029718297220046125,3.295259082313399e-10,0.009913853497476754,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r45,lognormal,extended,0.5,45,120,0.07820833291748075,0.030914736870726312,0.02925943165500615,0.0492996061520193,1.2692605852694345e-08,0.013236407078486723,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r45,lognormal,extended,0.5,45,180,0.07288106485362261,0.02637537553288802,0.06416738363809264,0.08588273407297917,9.058970642213362e-08,0.01992088920717583,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r45,lognormal,extended,0.5,45,240,0.09374184523179242,0.02730971683383824,0.0979666140405722,0.11340195954953436,8.713135497312926e-05,0.02664718204279226,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r45,lognormal,extended,0.5,45,300,0.11323454836248165,0.0283890393138052,0.12761998325138563,0.13610674488324476,0.00041644806981377047,0.033417108436840204,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r45,lognormal,extended,0.5,45,365,0.10070310482560521,0.027446204902963567,0.15576905452211953,0.15557020735355515,0.0011645812377336048,0.040814141654520464,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r46,lognormal,extended,0.5,46,30,0.13638688383133302,0.0576725659380222,0.000564416448210093,0.0007545214454229,1.5745886762964466e-12,0.003294713119347481,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r46,lognormal,extended,0.5,46,60,0.060522866782929424,0.03980437463896621,0.003224781824438097,0.011185100513686813,4.074959082271225e-11,0.006596663425969984,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r46,lognormal,extended,0.5,46,90,0.06283666005246434,0.033094415206342154,0.014333370072896178,0.029630953946017967,5.541858376867069e-09,0.00990076274625129,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r46,lognormal,extended,0.5,46,120,0.1094596242667488,0.031097098910117995,0.029795910063301158,0.04972398835639209,2.964041426372003e-05,0.013233775288381322,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r46,lognormal,extended,0.5,46,180,0.0894791278817164,0.029067803736207636,0.06439201381912318,0.0848714553595023,4.451388628690316e-05,0.019916313138641062,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r46,lognormal,extended,0.5,46,240,0.10746303225184399,0.02824277845147609,0.0969408884435882,0.11418308358238505,8.203452827672204e-05,0.026651816765049796,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r46,lognormal,extended,0.5,46,300,0.12040736179905244,0.027275206095154925,0.12787305201305071,0.13654474416306175,0.00031699895204900775,0.033445585123881294,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r46,lognormal,extended,0.5,46,365,0.105214807466546,0.02562225718220533,0.15512995074085117,0.15621753529629065,0.0015992582770063945,0.04082043494541776,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r47,lognormal,extended,0.5,47,30,0.13136272520263037,0.05723343681365189,0.0003861110540555267,0.0009097080544011136,8.697194887509466e-13,0.0032881656338299425,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r47,lognormal,extended,0.5,47,60,0.0776167961562735,0.040648963162081636,0.0029229108126033075,0.011244649402502065,2.4979133438169675e-11,0.0065917944253433,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r47,lognormal,extended,0.5,47,90,0.04065073113438898,0.03356730828935196,0.014115073030202391,0.029238756634997216,6.274788505527739e-08,0.009904956980625546,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
lognormal_extended_a5_r47,lognormal,extended,0.5,47,120,0.0903621461406859,0.03025436642808364,0.029499323797551057,0.04914678781667555,9.228770087482239e-06,0.013239628800793213,0.029478399865470323,0.04975679286695655,1.0920295409094793e-07,0.013237535485762078
lognormal_extended_a5_r47,lognormal,extended,0.5,47,180,0.12648660959602034,0.028683267654768866,0.06553726088608172,0.08629903349336619,1.0006557545109106e-05,0.01990478978465915,0.06443688312291969,0.0856005317371566,1.0439958089421145e-05,0.019921871095473474
lognormal_extended_a5_r47,lognormal,extended,0.5,47,240,0.09559162515564995,0.025810529701876125,0.09727780079293946,0.11429959695539908,2.7966504301527745e-06,0.026648731844243656,0.0976881006618513,0.11404335171742785,0.00010551123187570538,0.026650303317260964
lognormal_extended_a5_r47,lognormal,extended,0.5,47,300,0.1097497292110112,0.024543591454011623,0.12741852274822754,0.13656792249331576,0.0003104661832969111,0.03343331022068652,0.12714186569237895,0.1364984959830982,0.0004305330317962511,0.03342312305680466
lognormal_extended_a5_r47,lognormal,extended,0.5,47,365,0.07151716898931562,0.026360814269610212,0.15498103058964874,0.15569751853748576,0.0014195678748106177,0.04080914017964399,0.15488190493561182,0.15586281131519453,0.0011870869673561704,0.04081077419238823
lognormal_extended_a5_r48,lognormal,extended,0.5,48,30,0.13407459148657067,0.057555417147689074,0.0006792421475654237,0.00047330480646626364,2.607821688148411e-11,0.0033025265156430006,5.599278553137975e-05,0.000667319734815488,4.3413888720305095e-25,0.003293081551435913
lognormal_extended_a5_r48,lognormal,extended,0.5,48,60,0.06209738484654567,0.04032018389459957,0.003541753361698246,0.010532063323110432,1.0985770773387294e-10,0.006594677186372966,0.0033509144750588212,0.011040505627346847,1.558412694846654e-13,0.006597007488976235
lognormal_extended_a5_r48,lognormal,extended,0.5,48,90,0.0594485545667326,0.03387553722982656,0.013975910348477756,0.030504937726340085,2.4631749047905908e-08,0.009913215000652453,0.014002304545672748,0.02968189167680078,1.1994204585906341e-09,0.00991181352406878
