horizon_days,left_edge,right_edge,probability_mass
1.800000000000000000e+02,1.134399891762824518e+04,1.144017740019626581e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.144017740019626581e+04,1.153635588276428825e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.153635588276428825e+04,1.163253436533231070e+04,3.028667959825330291e-18
1.800000000000000000e+02,1.163253436533231070e+04,1.172871284790033133e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.172871284790033133e+04,1.182489133046835377e+04,2.957085384563170721e-18
1.800000000000000000e+02,1.182489133046835377e+04,1.192106981303637440e+04,3.504163550890166865e-18
1.800000000000000000e+02,1.192106981303637440e+04,1.201724829560439684e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.201724829560439684e+04,1.211342677817241929e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.211342677817241929e+04,1.220960526074043992e+04,3.586697258267159580e-18
1.800000000000000000e+02,1.220960526074043992e+04,1.230578374330846236e+04,5.093579710830525253e-18
1.800000000000000000e+02,1.230578374330846236e+04,1.240196222587648299e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.240196222587648299e+04,1.249814070844450544e+04,4.283052788088214704e-18
1.800000000000000000e+02,1.249814070844450544e+04,1.259431919101252606e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.259431919101252606e+04,1.269049767358054851e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.269049767358054851e+04,1.278667615614857095e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.278667615614857095e+04,1.288285463871659158e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.288285463871659158e+04,1.297903312128461403e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.297903312128461403e+04,1.307521160385263465e+04,0.000000000000000000e+00
1.800000000000000000e+02,1.307521160385263465e+04,1.317139008642065710e+04,2.406801702156700139e-18
1.800000000000000000e+02,1.317139008642065710e+04,1.326756856898867954e+04,3.752789527284884773e-18
1.800000000000000000e+02,1.326756856898867954e+04,1.336374705155670017e+04,0.000000000000000000e+00
2.400000000000000000e+02,1.829833576777966528e+03,1.926408126663470284e+03,1.001559559030662619e-04
2.400000000000000000e+02,1.926408126663470284e+03,2.022982676548974041e+03,7.756930133415171152e-05
2.400000000000000000e+02,2.022982676548974041e+03,2.119557226434477798e+03,5.571869025656847352e-05
2.400000000000000000e+02,2.119557226434477798e+03,2.216131776319981782e+03,3.599900204365470002e-05
2.400000000000000000e+02,2.216131776319981782e+03,2.312706326205485311e+03,1.975371214421860086e-05
2.400000000000000000e+02,2.312706326205485311e+03,2.409280876090989295e+03,8.112497631336062253e-06
2.400000000000000000e+02,2.409280876090989295e+03,2.505855425976493279e+03,1.861033333779689754e-06
2.400000000000000000e+02,2.505855425976493279e+03,2.602429975861996809e+03,7.631557351244406119e-20
2.400000000000000000e+02,2.602429975861996809e+03,2.699004525747500793e+03,1.656234462106571026e-19
2.400000000000000000e+02,2.699004525747500793e+03,2.795579075633004322e+03,7.139653823776490945e-20
2.400000000000000000e+02,2.795579075633004322e+03,2.892153625518508306e+03,6.721699994751433881e-20
2.400000000000000000e+02,2.892153625518508306e+03,2.988728175404012291e+03,1.519133586362368553e-19
2.400000000000000000e+02,2.988728175404012291e+03,3.085302725289515820e+03,1.031232041781852723e-19
2.400000000000000000e+02,3.085302725289515820e+03,3.181877275175019804e+03,7.863795307265243569e-20
2.400000000000000000e+02,3.181877275175019804e+03,3.278451825060523333e+03,6.190607464988589063e-21
2.400000000000000000e+02,3.278451825060523333e+03,3.375026374946027317e+03,2.962766917590760206e-20
2.400000000000000000e+02,3.375026374946027317e+03,3.471600924831531302e+03,4.365678055670246456e-19
2.400000000000000000e+02,3.471600924831531302e+03,3.568175474717034831e+03,4.369608591483153340e-05
2.400000000000000000e+02,3.568175474717034831e+03,3.664750024602538815e+03,1.829178900907838716e-04
2.400000000000000000e+02,3.664750024602538815e+03,3.761324574488042344e+03,4.635821694685004655e-04
2.400000000000000000e+02,3.761324574488042344e+03,3.857899124373546329e+03,9.250370628508395232e-04
2.400000000000000000e+02,3.857899124373546329e+03,3.954473674259050313e+03,1.599816708746246369e-03
2.400000000000000000e+02,3.954473674259050313e+03,4.051048224144554297e+03,2.513107166157658046e-03
2.400000000000000000e+02,4.051048224144554297e+03,4.147622774030057371e+03,3.682578907818590420e-03
2.400000000000000000e+02,4.147622774030057371e+03,4.244197323915561356e+03,5.117734247448787674e-03
2.400000000000000000e+02,4.244197323915561356e+03,4.340771873801065340e+03,6.787676132685745503e-03
2.400000000000000000e+02,4.340771873801065340e+03,4.437346423686569324e+03,8.673008974119269035e-03
2.400000000000000000e+02,4.437346423686569324e+03,4.533920973572073308e+03,1.073981384552218261e-02
2.400000000000000000e+02,4.533920973572073308e+03,4.630495523457576382e+03,1.288132941871092049e-02
2.400000000000000000e+02,4.630495523457576382e+03,4.727070073343080367e+03,1.511576077579159481e-02
2.400000000000000000e+02,4.727070073343080367e+03,4.823644623228584351e+03,1.757349775214799362e-02
2.400000000000000000e+02,4.823644623228584351e+03,4.920219173114088335e+03,2.033737622301131157e-02
2.400000000000000000e+02,4.920219173114088335e+03,5.016793722999592319e+03,2.337122225209229201e-02
2.400000000000000000e+02,5.016793722999592319e+03,5.113368272885095394e+03,2.648245043387839268e-02
2.400000000000000000e+02,5.113368272885095394e+03,5.209942822770599378e+03,2.944312477591407018e-02
2.400000000000000000e+02,5.209942822770599378e+03,5.306517372656103362e+03,3.203127486118237388e-02
2.400000000000000000e+02,5.306517372656103362e+03,5.403091922541607346e+03,3.420774673355105738e-02
2.400000000000000000e+02,5.403091922541607346e+03,5.499666472427111330e+03,3.603217289585976951e-02
2.400000000000000000e+02,5.499666472427111330e+03,5.596241022312614405e+03,3.754773064408006150e-02
2.400000000000000000e+02,5.596241022312614405e+03,5.692815572198118389e+03,3.871109830548665615e-02
2.400000000000000000e+02,5.692815572198118389e+03,5.789390122083622373e+03,3.948626984358027947e-02
2.400000000000000000e+02,5.789390122083622373e+03,5.885964671969126357e+03,3.988182594631330818e-02
2.400000000000000000e+02,5.885964671969126357e+03,5.982539221854629432e+03,3.996040711182387295e-02
2.400000000000000000e+02,5.982539221854629432e+03,6.079113771740133416e+03,3.974373377420504366e-02
2.400000000000000000e+02,6.079113771740133416e+03,6.175688321625637400e+03,3.909467238989670912e-02
2.400000000000000000e+02,6.175688321625637400e+03,6.272262871511141384e+03,3.785810339974577526e-02
2.400000000000000000e+02,6.272262871511141384e+03,6.368837421396644459e+03,3.606802229366445900e-02
2.400000000000000000e+02,6.368837421396644459e+03,6.465411971282148443e+03,3.396648314470952085e-02
2.400000000000000000e+02,6.465411971282148443e+03,6.561986521167652427e+03,3.192106740545667953e-02
2.400000000000000000e+02,6.561986521167652427e+03,6.658561071053156411e+03,3.012258091762395895e-02
2.400000000000000000e+02,6.658561071053156411e+03,6.755135620938660395e+03,2.841962238378565112e-02
2.400000000000000000e+02,6.755135620938660395e+03,6.851710170824163470e+03,2.658904293336657523e-02
2.400000000000000000e+02,6.851710170824163470e+03,6.948284720709667454e+03,2.451814949298339666e-02
2.400000000000000000e+02,6.948284720709667454e+03,7.044859270595171438e+03,2.225064678189249759e-02
2.400000000000000000e+02,7.044859270595171438e+03,7.141433820480675422e+03,1.999796227023094980e-02
2.400000000000000000e+02,7.141433820480675422e+03,7.238008370366179406e+03,1.787365660394148528e-02
2.400000000000000000e+02,7.238008370366179406e+03,7.334582920251682481e+03,1.589259296757665474e-02
2.400000000000000000e+02,7.334582920251682481e+03,7.431157470137186465e+03,1.408879047097613343e-02
2.400000000000000000e+02,7.431157470137186465e+03,7.527732020022690449e+03,1.256479409225139815e-02
2.400000000000000000e+02,7.527732020022690449e+03,7.624306569908194433e+03,1.132034315682432617e-02
2.400000000000000000e+02,7.624306569908194433e+03,7.720881119793698417e+03,1.022161221448404829e-02
2.400000000000000000e+02,7.720881119793698417e+03,7.817455669679201492e+03,9.198351353617731027e-03
2.400000000000000000e+02,7.817455669679201492e+03,7.914030219564705476e+03,8.216284253658674708e-03
2.400000000000000000e+02,7.914030219564705476e+03,8.010604769450209460e+03,7.203802247243818770e-03
2.400000000000000000e+02,8.010604769450209460e+03,8.107179319335713444e+03,6.115617829704217065e-03
2.400000000000000000e+02,8.107179319335713444e+03,8.203753869221218338e+03,5.044487870704958063e-03
2.400000000000000000e+02,8.203753869221218338e+03,8.300328419106721412e+03,4.157156135122967895e-03
2.400000000000000000e+02,8.300328419106721412e+03,8.396902968992224487e+03,3.547716523162621535e-03
2.400000000000000000e+02,8.396902968992224487e+03,8.493477518877729381e+03,3.138579661416832176e-03
2.400000000000000000e+02,8.493477518877729381e+03,8.590052068763232455e+03,2.769519018409665953e-03
2.400000000000000000e+02,8.590052068763232455e+03,8.686626618648737349e+03,2.402876900641295888e-03
2.400000000000000000e+02,8.686626618648737349e+03,8.783201168534240423e+03,2.060835616520928070e-03
2.400000000000000000e+02,8.783201168534240423e+03,8.879775718419743498e+03,1.759214659679992970e-03
2.400000000000000000e+02,8.879775718419743498e+03,8.976350268305248392e+03,1.528888327881032603e-03
2.400000000000000000e+02,8.976350268305248392e+03,9.072924818190751466e+03,1.330495014257981412e-03
2.400000000000000000e+02,9.072924818190751466e+03,9.169499368076256360e+03,1.140126023254620655e-03
2.400000000000000000e+02,9.169499368076256360e+03,9.266073917961759435e+03,9.448258133708239753e-04
2.400000000000000000e+02,9.266073917961759435e+03,9.362648467847262509e+03,7.548353241540395808e-04
2.400000000000000000e+02,9.362648467847262509e+03,9.459223017732767403e+03,5.783649386663961781e-04
2.400000000000000000e+02,9.459223017732767403e+03,9.555797567618270477e+03,4.217022438215749453e-04
2.400000000000000000e+02,9.555797567618270477e+03,9.652372117503775371e+03,2.890689964675400648e-04
2.400000000000000000e+02,9.652372117503775371e+03,9.748946667389278446e+03,1.826743183066669330e-04
2.400000000000000000e+02,9.748946667389278446e+03,9.845521217274781520e+03,1.029918543890522952e-04
2.400000000000000000e+02,9.845521217274781520e+03,9.942095767160286414e+03,4.885994836196912931e-05
2.400000000000000000e+02,9.942095767160286414e+03,1.003867031704578949e+04,1.714936757134369788e-05
2.400000000000000000e+02,1.003867031704578949e+04,1.013524486693129256e+04,2.923816080471112691e-06
2.400000000000000000e+02,1.013524486693129256e+04,1.023181941681679746e+04,2.418423521933217206e-19
2.400000000000000000e+02,1.023181941681679746e+04,1.032839396670230053e+04,1.379737201742085646e-19
2.400000000000000000e+02,1.032839396670230053e+04,1.042496851658780361e+04,7.596269270215866643e-08
2.400000000000000000e+02,1.042496851658780361e+04,1.052154306647330850e+04,9.356664537477699612e-08
2.400000000000000000e+02,1.052154306647330850e+04,1.061811761635881157e+04,1.207279003841029209e-07
2.400000000000000000e+02,1.061811761635881157e+04,1.071469216624431647e+04,2.137354747392651902e-08
2.400000000000000000e+02,1.071469216624431647e+04,1.081126671612981954e+04,8.035759809373004697e-09
2.400000000000000000e+02,1.081126671612981954e+04,1.090784126601532262e+04,5.456590773990806814e-21
2.400000000000000000e+02,1.090784126601532262e+04,1.100441581590082751e+04,3.138247321916265737e-20
2.400000000000000000e+02,1.100441581590082751e+04,1.110099036578633059e+04,4.081691171698205185e-08
2.400000000000000000e+02,1.110099036578633059e+04,1.119756491567183548e+04,2.293809137812926546e-19
2.400000000000000000e+02,1.119756491567183548e+04,1.129413946555733855e+04,2.855375841356166275e-20
2.400000000000000000e+02,1.129413946555733855e+04,1.139071401544284163e+04,2.160684675071073072e-19
2.400000000000000000e+02,1.139071401544284163e+04,1.148728856532834652e+04,3.470918182909523601e-08
2.400000000000000000e+02,1.148728856532834652e+04,1.158386311521384960e+04,1.230026854676731236e-07
2.400000000000000000e+02,1.158386311521384960e+04,1.168043766509935449e+04,1.821956030138654148e-07
2.400000000000000000e+02,1.168043766509935449e+04,1.177701221498485756e+04,2.724780680797660505e-09
2.400000000000000000e+02,1.177701221498485756e+04,1.187358676487036064e+04,9.295278291176463636e-08
2.400000000000000000e+02,1.187358676487036064e+04,1.197016131475586553e+04,1.065669738074118148e-19
2.400000000000000000e+02,1.197016131475586553e+04,1.206673586464136861e+04,1.429512835197115189e-08
2.400000000000000000e+02,1.206673586464136861e+04,1.216331041452687350e+04,8.550349595622326670e-08
2.400000000000000000e+02,1.216331041452687350e+04,1.225988496441237658e+04,1.038329952021664051e-07
2.400000000000000000e+02,1.225988496441237658e+04,1.235645951429787965e+04,9.769491344092160214e-08
2.400000000000000000e+02,1.235645951429787965e+04,1.245303406418338454e+04,7.820594901498983677e-07
2.400000000000000000e+02,1.245303406418338454e+04,1.254960861406888762e+04,3.014905236567882724e-06
2.400000000000000000e+02,1.254960861406888762e+04,1.264618316395439251e+04,7.397541408191184837e-06
2.400000000000000000e+02,1.264618316395439251e+04,1.274275771383989559e+04,1.405150929668525718e-05
2.400000000000000000e+02,1.274275771383989559e+04,1.283933226372539866e+04,2.285855363153470736e-05
2.400000000000000000e+02,1.283933226372539866e+04,1.293590681361090355e+04,3.344613879204411935e-05
2.400000000000000000e+02,1.293590681361090355e+04,1.303248136349640663e+04,4.536508317637494373e-05
2.400000000000000000e+02,1.303248136349640663e+04,1.312905591338191152e+04,5.802849155414878537e-05
2.400000000000000000e+02,1.312905591338191152e+04,1.322563046326741460e+04,7.120112747544430167e-05
2.400000000000000000e+02,1.322563046326741460e+04,1.332220501315291767e+04,8.453290272254317041e-05
2.400000000000000000e+02,1.332220501315291767e+04,1.341877956303842257e+04,9.757218521546042096e-05
3.000000000000000000e+02,1.837368913756074335e+03,1.934341161982089488e+03,0.000000000000000000e+00
3.000000000000000000e+02,1.934341161982089488e+03,2.031313410208104415e+03,1.248105377366050815e-17
3.000000000000000000e+02,2.031313410208104415e+03,2.128285658434119341e+03,1.683725699446937627e-17
3.000000000000000000e+02,2.128285658434119341e+03,2.225257906660134722e+03,1.266610669165035020e-17
3.000000000000000000e+02,2.225257906660134722e+03,2.322230154886149649e+03,1.577783190452689090e-17
3.000000000000000000e+02,2.322230154886149649e+03,2.419202403112164575e+03,0.000000000000000000e+00
3.000000000000000000e+02,2.419202403112164575e+03,2.516174651338179501e+03,5.365827826605828289e-18
3.000000000000000000e+02,2.516174651338179501e+03,2.613146899564194882e+03,1.593572077330142210e-17
3.000000000000000000e+02,2.613146899564194882e+03,2.710119147790209809e+03,1.448991181492873165e-17
3.000000000000000000e+02,2.710119147790209809e+03,2.807091396016224735e+03,3.849007140406841630e-18
3.000000000000000000e+02,2.807091396016224735e+03,2.904063644242240116e+03,1.176028542476146776e-18
3.000000000000000000e+02,2.904063644242240116e+03,3.001035892468255042e+03,9.859078939961523323e-18
3.000000000000000000e+02,3.001035892468255042e+03,3.098008140694269969e+03,1.979733878108697618e-18
3.000000000000000000e+02,3.098008140694269969e+03,3.194980388920284895e+03,9.708358132087457362e-18
3.000000000000000000e+02,3.194980388920284895e+03,3.291952637146299821e+03,0.000000000000000000e+00
3.000000000000000000e+02,3.291952637146299821e+03,3.388924885372315202e+03,8.891660413133716055e-05
3.000000000000000000e+02,3.388924885372315202e+03,3.485897133598330583e+03,3.932555938290207480e-04
3.000000000000000000e+02,3.485897133598330583e+03,3.582869381824345510e+03,9.155712551929951057e-04
3.000000000000000000e+02,3.582869381824345510e+03,3.679841630050360436e+03,1.583076586812020951e-03
3.000000000000000000e+02,3.679841630050360436e+03,3.776813878276375362e+03,2.296157691574590622e-03
3.000000000000000000e+02,3.776813878276375362e+03,3.873786126502390289e+03,2.976591641680929965e-03
3.000000000000000000e+02,3.873786126502390289e+03,3.970758374728405215e+03,3.615812807381742992e-03
3.000000000000000000e+02,3.970758374728405215e+03,4.067730622954420141e+03,4.323189567716594073e-03
3.000000000000000000e+02,4.067730622954420141e+03,4.164702871180435977e+03,5.301326792959366006e-03
3.000000000000000000e+02,4.164702871180435977e+03,4.261675119406450904e+03,6.661243954613631918e-03
3.000000000000000000e+02,4.261675119406450904e+03,4.358647367632465830e+03,8.494243856816763652e-03
3.000000000000000000e+02,4.358647367632465830e+03,4.455619615858480756e+03,1.077246845745484516e-02
3.000000000000000000e+02,4.455619615858480756e+03,4.552591864084495683e+03,1.326795929287878824e-02
3.000000000000000000e+02,4.552591864084495683e+03,4.649564112310510609e+03,1.569714549301590503e-02
3.000000000000000000e+02,4.649564112310510609e+03,4.746536360536525535e+03,1.795808506111370301e-02
3.000000000000000000e+02,4.746536360536525535e+03,4.843508608762541371e+03,2.012249059151521857e-02
3.000000000000000000e+02,4.843508608762541371e+03,4.940480856988556297e+03,2.231569012911833669e-02
3.000000000000000000e+02,4.940480856988556297e+03,5.037453105214571224e+03,2.459194777861658382e-02
3.000000000000000000e+02,5.037453105214571224e+03,5.134425353440586150e+03,2.687330502343293279e-02
3.000000000000000000e+02,5.134425353440586150e+03,5.231397601666601076e+03,2.903334538752482333e-02
3.000000000000000000e+02,5.231397601666601076e+03,5.328369849892616003e+03,3.099653436780922672e-02
3.000000000000000000e+02,5.328369849892616003e+03,5.425342098118630929e+03,3.266066507906486421e-02
3.000000000000000000e+02,5.425342098118630929e+03,5.522314346344646765e+03,3.401199585086502053e-02
3.000000000000000000e+02,5.522314346344646765e+03,5.619286594570661691e+03,3.507310546593198075e-02
3.000000000000000000e+02,5.619286594570661691e+03,5.716258842796676618e+03,3.583664761511585334e-02
3.000000000000000000e+02,5.716258842796676618e+03,5.813231091022691544e+03,3.622411337958730132e-02
3.000000000000000000e+02,5.813231091022691544e+03,5.910203339248706470e+03,3.623660226166170589e-02
3.000000000000000000e+02,5.910203339248706470e+03,6.007175587474721397e+03,3.588842982662462933e-02
3.000000000000000000e+02,6.007175587474721397e+03,6.104147835700736323e+03,3.518620281251308435e-02
3.000000000000000000e+02,6.104147835700736323e+03,6.201120083926751249e+03,3.424011752354479826e-02
3.000000000000000000e+02,6.201120083926751249e+03,6.298092332152766176e+03,3.322202497272328664e-02
3.000000000000000000e+02,6.298092332152766176e+03,6.395064580378782011e+03,3.215199773523895466e-02
3.000000000000000000e+02,6.395064580378782011e+03,6.492036828604796938e+03,3.089417419976939541e-02
3.000000000000000000e+02,6.492036828604796938e+03,6.589009076830811864e+03,2.942052579797611520e-02
3.000000000000000000e+02,6.589009076830811864e+03,6.685981325056826790e+03,2.785554408111633878e-02
3.000000000000000000e+02,6.685981325056826790e+03,6.782953573282841717e+03,2.632927096703767400e-02
3.000000000000000000e+02,6.782953573282841717e+03,6.879925821508856643e+03,2.477761207000077695e-02
3.000000000000000000e+02,6.879925821508856643e+03,6.976898069734871569e+03,2.308787245593945520e-02
3.000000000000000000e+02,6.976898069734871569e+03,7.073870317960887405e+03,2.127154886824008523e-02
3.000000000000000000e+02,7.073870317960887405e+03,7.170842566186902332e+03,1.946675287277938038e-02
3.000000000000000000e+02,7.170842566186902332e+03,7.267814814412917258e+03,1.785096280586447384e-02
3.000000000000000000e+02,7.267814814412917258e+03,7.364787062638932184e+03,1.643725675477543738e-02
3.000000000000000000e+02,7.364787062638932184e+03,7.461759310864947111e+03,1.504546635095353399e-02
3.000000000000000000e+02,7.461759310864947111e+03,7.558731559090962037e+03,1.352766141346762284e-02
3.000000000000000000e+02,7.558731559090962037e+03,7.655703807316976963e+03,1.195262166316254926e-02
3.000000000000000000e+02,7.655703807316976963e+03,7.752676055542992799e+03,1.053811143262234004e-02
3.000000000000000000e+02,7.752676055542992799e+03,7.849648303769007725e+03,9.451023511753493117e-03
3.000000000000000000e+02,7.849648303769007725e+03,7.946620551995022652e+03,8.682361198969741276e-03
3.000000000000000000e+02,7.946620551995022652e+03,8.043592800221037578e+03,8.097204654832022147e-03
3.000000000000000000e+02,8.043592800221037578e+03,8.140565048447052504e+03,7.499038073864551165e-03
3.000000000000000000e+02,8.140565048447052504e+03,8.237537296673068340e+03,6.703456907978599423e-03
3.000000000000000000e+02,8.237537296673068340e+03,8.334509544899083267e+03,5.749565140771929588e-03
3.000000000000000000e+02,8.334509544899083267e+03,8.431481793125098193e+03,4.870452053516335401e-03
3.000000000000000000e+02,8.431481793125098193e+03,8.528454041351113119e+03,4.213941004368768929e-03
3.000000000000000000e+02,8.528454041351113119e+03,8.625426289577128045e+03,3.741846903553644292e-03
3.000000000000000000e+02,8.625426289577128045e+03,8.722398537803142972e+03,3.266239662084824674e-03
3.000000000000000000e+02,8.722398537803142972e+03,8.819370786029157898e+03,2.707562786724656504e-03
3.000000000000000000e+02,8.819370786029157898e+03,8.916343034255172824e+03,2.232956694830246641e-03
3.000000000000000000e+02,8.916343034255172824e+03,9.013315282481187751e+03,1.960140606406613265e-03
3.000000000000000000e+02,9.013315282481187751e+03,9.110287530707204496e+03,1.845423635353828475e-03
3.000000000000000000e+02,9.110287530707204496e+03,9.207259778933219422e+03,1.759959621092403812e-03
3.000000000000000000e+02,9.207259778933219422e+03,9.304232027159234349e+03,1.626870824809461061e-03
3.000000000000000000e+02,9.304232027159234349e+03,9.401204275385249275e+03,1.423927587820988027e-03
3.000000000000000000e+02,9.401204275385249275e+03,9.498176523611264201e+03,1.224359029541333523e-03
3.000000000000000000e+02,9.498176523611264201e+03,9.595148771837279128e+03,1.057240149434144835e-03
3.000000000000000000e+02,9.595148771837279128e+03,9.692121020063294054e+03,8.995792857937924547e-04
3.000000000000000000e+02,9.692121020063294054e+03,9.789093268289308980e+03,7.497104401695023042e-04
3.000000000000000000e+02,9.789093268289308980e+03,9.886065516515323907e+03,6.104692942593546072e-04
3.000000000000000000e+02,9.886065516515323907e+03,9.983037764741338833e+03,4.839846665117541200e-04
3.000000000000000000e+02,9.983037764741338833e+03,1.008001001296735376e+04,3.718504278804445756e-04
3.000000000000000000e+02,1.008001001296735376e+04,1.017698226119336869e+04,2.750979270769414453e-04
3.000000000000000000e+02,1.017698226119336869e+04,1.027395450941938361e+04,1.942084937884436680e-04
3.000000000000000000e+02,1.027395450941938361e+04,1.037092675764539854e+04,1.290895854999047276e-04
3.000000000000000000e+02,1.037092675764539854e+04,1.046789900587141346e+04,7.915226413077835587e-05
3.000000000000000000e+02,1.046789900587141346e+04,1.056487125409742839e+04,4.327829788856056754e-05
3.000000000000000000e+02,1.056487125409742839e+04,1.066184350232344332e+04,1.983184374720319557e-05
3.000000000000000000e+02,1.066184350232344332e+04,1.075881575054945824e+04,6.694623634812133710e-06
3.000000000000000000e+02,1.075881575054945824e+04,1.085578799877547499e+04,1.141843579579809324e-06
3.000000000000000000e+02,1.085578799877547499e+04,1.095276024700148992e+04,1.293734160206363191e-18
3.000000000000000000e+02,1.095276024700148992e+04,1.104973249522750484e+04,0.000000000000000000e+00
3.000000000000000000e+02,1.104973249522750484e+04,1.114670474345351977e+04,6.815316623639398646e-08
3.000000000000000000e+02,1.114670474345351977e+04,1.124367699167953469e+04,8.654254052512894982e-08
3.000000000000000000e+02,1.124367699167953469e+04,1.134064923990554962e+04,7.950506616872366657e-08
3.000000000000000000e+02,1.134064923990554962e+04,1.143762148813156455e+04,5.330944441271805626e-09
3.000000000000000000e+02,1.143762148813156455e+04,1.153459373635757947e+04,6.071195691944506461e-19
3.000000000000000000e+02,1.153459373635757947e+04,1.163156598458359440e+04,3.620054419079532406e-08
3.000000000000000000e+02,1.163156598458359440e+04,1.172853823280960933e+04,1.374918859268645627e-08
3.000000000000000000e+02,1.172853823280960933e+04,1.182551048103562425e+04,5.340368179538727771e-08
3.000000000000000000e+02,1.182551048103562425e+04,1.192248272926163918e+04,2.852335747848835077e-08
3.000000000000000000e+02,1.192248272926163918e+04,1.201945497748765411e+04,1.085374788602091205e-17
3.000000000000000000e+02,1.201945497748765411e+04,1.211642722571366903e+04,1.175950563498872188e-17
3.000000000000000000e+02,1.211642722571366903e+04,1.221339947393968578e+04,1.874852185657137023e-07
3.000000000000000000e+02,1.221339947393968578e+04,1.231037172216570070e+04,1.170147032787574582e-06
3.000000000000000000e+02,1.231037172216570070e+04,1.240734397039171563e+04,3.337682911638709202e-06
3.000000000000000000e+02,1.240734397039171563e+04,1.250431621861773056e+04,6.888049723192591584e-06
3.000000000000000000e+02,1.250431621861773056e+04,1.260128846684374548e+04,1.210361602932484228e-05
3.000000000000000000e+02,1.260128846684374548e+04,1.269826071506976041e+04,1.872166357361068761e-05
3.000000000000000000e+02,1.269826071506976041e+04,1.279523296329577533e+04,2.677021174879774557e-05
3.000000000000000000e+02,1.279523296329577533e+04,1.289220521152179026e+04,3.607372309054367106e-05
3.000000000000000000e+02,1.289220521152179026e+04,1.298917745974780519e+04,4.629592565743194724e-05
3.000000000000000000e+02,1.298917745974780519e+04,1.308614970797382011e+04,5.734407570333165664e-05
3.000000000000000000e+02,1.308614970797382011e+04,1.318312195619983504e+04,6.884940693899047092e-05
3.000000000000000000e+02,1.318312195619983504e+04,1.328009420442584997e+04,8.077224044662625142e-05
3.000000000000000000e+02,1.328009420442584997e+04,1.337706645265186489e+04,9.290533095691650041e-05
3.000000000000000000e+02,1.337706645265186489e+04,1.347403870087787982e+04,1.049077990443076660e-04
3.650000000000000000e+02,1.845567216943971744e+03,1.942972153393792496e+03,1.675722614730722258e-04
3.650000000000000000e+02,1.942972153393792496e+03,2.040377089843613248e+03,1.390288268367361748e-04
3.650000000000000000e+02,2.040377089843613248e+03,2.137782026293433773e+03,1.109789130605876479e-04
3.650000000000000000e+02,2.137782026293433773e+03,2.235186962743254753e+03,8.427043654405649625e-05
3.650000000000000000e+02,2.235186962743254753e+03,2.332591899193075733e+03,5.993261995305874609e-05
3.650000000000000000e+02,2.332591899193075733e+03,2.429996835642896258e+03,3.897845945755706160e-05
3.650000000000000000e+02,2.429996835642896258e+03,2.527401772092716783e+03,2.226750830254808843e-05
3.650000000000000000e+02,2.527401772092716783e+03,2.624806708542537763e+03,1.035412106017886567e-05
3.650000000000000000e+02,2.624806708542537763e+03,2.722211644992358742e+03,3.206267509706051401e-06
3.650000000000000000e+02,2.722211644992358742e+03,2.819616581442179267e+03,2.114076811651022497e-07
3.650000000000000000e+02,2.819616581442179267e+03,2.917021517891999792e+03,4.283166054280962099e-19
3.650000000000000000e+02,2.917021517891999792e+03,3.014426454341820772e+03,1.619634639547067456e-19
3.650000000000000000e+02,3.014426454341820772e+03,3.111831390791641752e+03,1.971153897752114413e-05
3.650000000000000000e+02,3.111831390791641752e+03,3.209236327241462277e+03,8.853094109810526874e-05
3.650000000000000000e+02,3.209236327241462277e+03,3.306641263691282802e+03,2.343732141824074466e-04
3.650000000000000000e+02,3.306641263691282802e+03,3.404046200141103782e+03,4.835077797493112796e-04
3.650000000000000000e+02,3.404046200141103782e+03,3.501451136590924762e+03,8.603746890540112362e-04
3.650000000000000000e+02,3.501451136590924762e+03,3.598856073040745287e+03,1.387375090412517687e-03
3.650000000000000000e+02,3.598856073040745287e+03,3.696261009490565812e+03,2.084764940938059908e-03
3.650000000000000000e+02,3.696261009490565812e+03,3.793665945940386791e+03,2.970486887260775314e-03
3.650000000000000000e+02,3.793665945940386791e+03,3.891070882390207771e+03,4.059924525372219165e-03
3.650000000000000000e+02,3.891070882390207771e+03,3.988475818840028296e+03,5.359020182071455064e-03
3.650000000000000000e+02,3.988475818840028296e+03,4.085880755289849276e+03,6.810142493460259565e-03
3.650000000000000000e+02,4.085880755289849276e+03,4.183285691739669346e+03,8.311062139665785151e-03
3.650000000000000000e+02,4.183285691739669346e+03,4.280690628189489871e+03,9.859821542975624048e-03
3.650000000000000000e+02,4.280690628189489871e+03,4.378095564639311306e+03,1.157154227411848722e-02
3.650000000000000000e+02,4.378095564639311306e+03,4.475500501089132740e+03,1.350245509831335226e-02
3.650000000000000000e+02,4.475500501089132740e+03,4.572905437538953265e+03,1.552622826692405186e-02
3.650000000000000000e+02,4.572905437538953265e+03,4.670310373988773790e+03,1.748041133103946793e-02
3.650000000000000000e+02,4.670310373988773790e+03,4.767715310438594315e+03,1.934173293930016926e-02
