benchmark,setting,horizon_days,left_edge,right_edge,mass
lognormal,wide,365,14313.399082521024,14410.804018970843,9.758545629538069e-11
lognormal,wide,365,14410.804018970843,14508.208955420665,1.0526953977321974e-10
lognormal,wide,365,14508.208955420665,14605.613891870486,1.1427181992262321e-10
lognormal,wide,365,14605.613891870486,14703.018828320308,1.249635239655199e-10
lognormal,wide,365,14703.018828320308,14800.423764770127,1.3786961226019092e-10
lognormal,wide,365,14800.423764770127,14897.828701219949,1.5375794852490038e-10
lognormal,wide,365,14897.828701219949,14995.233637669768,1.7381146479974718e-10
lognormal,wide,365,14995.233637669768,15092.638574119588,2.0004255576633848e-10
lognormal,wide,365,15092.638574119588,15190.04351056941,2.347489149936498e-10
lognormal,wide,365,15190.04351056941,15287.44844701923,2.4170577022221335e-10
lognormal,wide,365,15287.44844701923,15384.853383469052,2.3299912623262805e-10
lognormal,wide,365,15384.853383469052,15482.258319918872,9.225089089968448e-08
lognormal,wide,365,15482.258319918872,15579.66325636869,6.244412750424177e-07
lognormal,wide,365,15579.66325636869,15677.068192818513,1.6485385883407524e-06
lognormal,wide,365,15677.068192818513,15774.473129268334,3.032541382081255e-06
lognormal,wide,365,15774.473129268334,15871.878065718156,4.574508367811985e-06
mixture,baseline,30,1803.7024327035072,1898.89783887397,1.8705205584510497e-14
mixture,baseline,30,1898.89783887397,1994.093245044433,1.8774562266471828e-14
mixture,baseline,30,1994.093245044433,2089.2886512148957,1.9578593542802385e-14
mixture,baseline,30,2089.2886512148957,2184.484057385359,2.0383196816047364e-14
mixture,baseline,30,2184.484057385359,2279.6794635558217,2.1220400075909416e-14
mixture,baseline,30,2279.6794635558217,2374.8748697262845,2.2111297064863993e-14
mixture,baseline,30,2374.8748697262845,2470.0702758967473,2.3071505986210806e-14
mixture,baseline,30,2470.0702758967473,2565.26568206721,2.411409083994624e-14
mixture,baseline,30,2565.26568206721,2660.4610882376733,2.5251006430678982e-14
mixture,baseline,30,2660.4610882376733,2755.656494408136,2.6494942057616857e-14
mixture,baseline,30,2755.656494408136,2850.851900578599,2.7860532433177085e-14
mixture,baseline,30,2850.851900578599,2946.0473067490616,2.936603228096326e-14
mixture,baseline,30,2946.0473067490616,3041.242712919525,3.10340288509978e-14
mixture,baseline,30,3041.242712919525,3136.438119089988,3.289245808699366e-14
mixture,baseline,30,3136.438119089988,3231.6335252604504,3.497654378152647e-14
mixture,baseline,30,3231.6335252604504,3326.828931430913,3.7330930123688487e-14
mixture,baseline,30,3326.828931430913,3422.024337601376,4.0012827457302314e-14
mixture,baseline,30,3422.024337601376,3517.2197437718387,4.3096715175004114e-14
mixture,baseline,30,3517.2197437718387,3612.415149942302,4.668148844926067e-14
mixture,baseline,30,3612.415149942302,3707.610556112765,5.090126236767739e-14
mixture,baseline,30,3707.610556112765,3802.805962283228,5.594288100910985e-14
mixture,baseline,30,3802.805962283228,3898.001368453691,6.208159395995355e-14
mixture,baseline,30,3898.001368453691,3993.1967746241535,6.972941751053443e-14
mixture,baseline,30,3993.1967746241535,4088.392180794616,7.952101033072793e-14
mixture,baseline,30,4088.392180794616,4183.587586965079,9.250524290404372e-14
mixture,baseline,30,4183.587586965079,4278.782993135542,1.1053691132615892e-13
mixture,baseline,30,4278.782993135542,4373.9783993060055,7.972766628795524e-14
mixture,baseline,30,4373.9783993060055,4469.173805476468,5.330779228144693e-13
mixture,baseline,30,4469.173805476468,4564.369211646931,0.0004351881154023122
mixture,baseline,30,4564.369211646931,4659.564617817394,0.0014389459716829507
mixture,baseline,30,4659.564617817394,4754.760023987857,0.0028335647970955803
mixture,baseline,30,4754.760023987857,4849.955430158319,0.004276027255864557
mixture,baseline,30,4849.955430158319,4945.150836328782,0.005403789284599512
mixture,baseline,30,4945.150836328782,5040.346242499246,0.0059805619281939615
mixture,baseline,30,5040.346242499246,5135.541648669709,0.00604209317572873
mixture,baseline,30,5135.541648669709,5230.737054840171,0.00604194979637708
mixture,baseline,30,5230.737054840171,5325.932461010635,0.00699729917531047
mixture,baseline,30,5325.932461010635,5421.127867181096,0.010631952237978429
mixture,baseline,30,5421.127867181096,5516.32327335156,0.019320672142023668
mixture,baseline,30,5516.32327335156,5611.5186795220225,0.035091899783000806
mixture,baseline,30,5611.5186795220225,5706.714085692485,0.058042878366286965
mixture,baseline,30,5706.714085692485,5801.909491862949,0.08510571596510494
mixture,baseline,30,5801.909491862949,5897.104898033412,0.11005349567027299
mixture,baseline,30,5897.104898033412,5992.3003042038745,0.1256003354654851
mixture,baseline,30,5992.3003042038745,6087.495710374336,0.12691867150080688
mixture,baseline,30,6087.495710374336,6182.6911165448,0.11385910312523063
mixture,baseline,30,6182.6911165448,6277.886522715263,0.09064561662926333
mixture,baseline,30,6277.886522715263,6373.081928885726,0.06401917704107646
mixture,baseline,30,6373.081928885726,6468.277335056189,0.04027801753581237
mixture,baseline,30,6468.277335056189,6563.472741226652,0.02306841229760672
mixture,baseline,30,6563.472741226652,6658.668147397115,0.012840789097528808
mixture,baseline,30,6658.668147397115,6753.863553567577,0.007825834083088755
mixture,baseline,30,6753.863553567577,6849.058959738039,0.005634898511676366
mixture,baseline,30,6849.058959738039,6944.254365908503,0.0046837279561201045
mixture,baseline,30,6944.254365908503,7039.449772078966,0.004303937719102474
mixture,baseline,30,7039.449772078966,7134.645178249429,0.004153248446418877
mixture,baseline,30,7134.645178249429,7229.840584419892,0.004007546219906247
mixture,baseline,30,7229.840584419892,7325.035990590355,0.003741897524340832
mixture,baseline,30,7325.035990590355,7420.231396760817,0.0033115642143355167
mixture,baseline,30,7420.231396760817,7515.42680293128,0.002733018481237413
mixture,baseline,30,7515.42680293128,7610.6222091017435,0.0020649578200261872
mixture,baseline,30,7610.6222091017435,7705.817615272206,0.0013893199962141693
mixture,baseline,30,7705.817615272206,7801.013021442669,0.0007922980127507514
mixture,baseline,30,7801.013021442669,7896.208427613133,0.0003453550769349743
mixture,baseline,30,7896.208427613133,7991.4038337835955,8.62395673532726e-05
mixture,baseline,30,7991.4038337835955,8086.599239954058,9.062701022122948e-13
mixture,baseline,30,8086.599239954058,8181.794646124522,4.226848684347549e-13
mixture,baseline,30,8181.794646124522,8276.990052294983,6.425868039767418e-13
mixture,baseline,30,8276.990052294983,8372.185458465447,5.600969109524904e-13
mixture,baseline,30,8372.185458465447,8467.38086463591,4.962563766475066e-13
mixture,baseline,30,8467.38086463591,8562.576270806372,4.4549100066657073e-13
mixture,baseline,30,8562.576270806372,8657.771676976836,4.041489489524336e-13
mixture,baseline,30,8657.771676976836,8752.9670831473,3.6982720573630696e-13
mixture,baseline,30,8752.9670831473,8848.162489317761,3.408773770739681e-13
mixture,baseline,30,8848.162489317761,8943.357895488223,3.161299479858224e-13
mixture,baseline,30,8943.357895488223,9038.553301658687,2.947320196820206e-13
mixture,baseline,30,9038.553301658687,9133.748707829149,2.7604682735930056e-13
mixture,baseline,30,9133.748707829149,9228.944113999612,2.5958920301506586e-13
mixture,baseline,30,9228.944113999612,9324.139520170076,2.4498291631864956e-13
mixture,baseline,30,9324.139520170076,9419.334926340538,2.3193176423061796e-13
mixture,baseline,30,9419.334926340538,9514.530332511002,2.201994972580328e-13
mixture,baseline,30,9514.530332511002,9609.725738681464,2.0959551666371143e-13
mixture,baseline,30,9609.725738681464,9704.921144851927,1.9996442973007705e-13
mixture,baseline,30,9704.921144851927,9800.11655102239,1.9117848164780812e-13
mixture,baseline,30,9800.11655102239,9895.311957192853,1.831368233592929e-13
mixture,baseline,30,9895.311957192853,9990.507363363316,1.7574660506246532e-13
mixture,baseline,30,9990.507363363316,10085.702769533778,1.6892418899679323e-13
mixture,baseline,30,10085.702769533778,10180.898175704242,1.6260591835423653e-13
mixture,baseline,30,10180.898175704242,10276.093581874704,1.5673725143416604e-13
mixture,baseline,30,10276.093581874704,10371.288988045168,1.5127132259537652e-13
mixture,baseline,30,10371.288988045168,10466.48439421563,1.4616772766631535e-13
mixture,baseline,30,10466.48439421563,10561.679800386093,1.41391463225699e-13
mixture,baseline,30,10561.679800386093,10656.875206556557,1.3691200309227622e-13
mixture,baseline,30,10656.875206556557,10752.070612727019,1.327025187080572e-13
mixture,baseline,30,10752.070612727019,10847.266018897482,1.287392484473198e-13
mixture,baseline,30,10847.266018897482,10942.461425067944,1.250010071261008e-13
mixture,baseline,30,10942.461425067944,11037.656831238408,1.21468814004042e-13
mixture,baseline,30,11037.656831238408,11132.85223740887,1.1812561138348516e-13
mixture,baseline,30,11132.85223740887,11228.047643579333,1.1495604676022772e-13
mixture,baseline,30,11228.047643579333,11323.243049749797,1.119462964679051e-13
mixture,baseline,30,11323.243049749797,11418.438455920259,1.0908391516813281e-13
mixture,baseline,30,11418.438455920259,11513.633862090723,1.0635770110721512e-13
mixture,baseline,30,11513.633862090723,11608.829268261186,1.0375757111764863e-13
mixture,baseline,30,11608.829268261186,11704.024674431648,1.0127444157435352e-13
mixture,baseline,30,11704.024674431648,11799.22008060211,9.890011248496176e-14
mixture,baseline,30,11799.22008060211,11894.415486772574,9.662715198182575e-14
mixture,baseline,30,11894.415486772574,11989.610892943037,9.444877822374801e-14
mixture,baseline,30,11989.610892943037,12084.8062991135,9.235873513398614e-14
mixture,baseline,30,12084.8062991135,12180.001705283961,9.035115927351315e-14
mixture,baseline,30,12180.001705283961,12275.197111454425,8.842044404911664e-14
mixture,baseline,30,12275.197111454425,12370.392517624887,8.656112370850928e-14
mixture,baseline,30,12370.392517624887,12465.587923795349,8.476774676849623e-14
mixture,baseline,30,12465.587923795349,12560.783329965814,8.303444241434395e-14
mixture,baseline,30,12560.783329965814,12655.978736136276,8.135368611010488e-14
mixture,baseline,30,12655.978736136276,12751.17414230674,7.97146789484876e-14
mixture,baseline,30,12751.17414230674,12846.369548477202,7.810411304941307e-14
mixture,baseline,30,12846.369548477202,12941.564954647665,7.65143784177926e-14
mixture,baseline,30,12941.564954647665,13036.760360818127,7.495973856512949e-14
mixture,baseline,30,13036.760360818127,13131.955766988589,7.346636493467342e-14
mixture,baseline,30,13131.955766988589,13227.151173159054,7.195850805768349e-14
mixture,baseline,60,1807.4124809669725,1902.8036952402292,2.6557241756000496e-12
mixture,baseline,60,1902.8036952402292,1998.1949095134862,1.22065420726721e-12
mixture,baseline,60,1998.1949095134862,2093.586123786743,9.956408775841905e-13
mixture,baseline,60,2093.586123786743,2188.97733806,9.080609821862936e-13
mixture,baseline,60,2188.97733806,2284.368552333257,8.679607966115037e-13
mixture,baseline,60,2284.368552333257,2379.759766606514,8.513427277021235e-13
mixture,baseline,60,2379.759766606514,2475.1509808797705,8.489033551337475e-13
mixture,baseline,60,2475.1509808797705,2570.5421951530275,8.563192695212344e-13
mixture,baseline,60,2570.5421951530275,2665.9334094262845,8.714327326385458e-13
mixture,baseline,60,2665.9334094262845,2761.3246236995415,8.932061672300097e-13
mixture,baseline,60,2761.3246236995415,2856.7158379727985,9.212796881647924e-13
mixture,baseline,60,2856.7158379727985,2952.107052246055,9.557602187311322e-13
mixture,baseline,60,2952.107052246055,3047.498266519312,9.971353245367193e-13
mixture,baseline,60,3047.498266519312,3142.8894807925694,1.0497107958873632e-12
mixture,baseline,60,3142.8894807925694,3238.2806950658255,1.1195742867243971e-12
mixture,baseline,60,3238.2806950658255,3333.671909339083,1.2113956538857712e-12
mixture,baseline,60,3333.671909339083,3429.063123612339,1.3324411999898252e-12
mixture,baseline,60,3429.063123612339,3524.454337885596,1.4913597370265805e-12
mixture,baseline,60,3524.454337885596,3619.8455521588535,6.670988347270817e-13
mixture,baseline,60,3619.8455521588535,3715.2367664321105,2.2101494809110997e-11
mixture,baseline,60,3715.2367664321105,3810.6279807053675,7.649680550818444e-05
mixture,baseline,60,3810.6279807053675,3906.0191949786245,0.00026914968675957005
mixture,baseline,60,3906.0191949786245,4001.410409251881,0.0005852369265839558
mixture,baseline,60,4001.410409251881,4096.801623525137,0.00100788694237305
mixture,baseline,60,4096.801623525137,4192.192837798394,0.0015043095418028134
mixture,baseline,60,4192.192837798394,4287.584052071652,0.00203402715676539
mixture,baseline,60,4287.584052071652,4382.975266344909,0.00255710607739317
mixture,baseline,60,4382.975266344909,4478.366480618166,0.0030423876861184426
mixture,baseline,60,4478.366480618166,4573.757694891423,0.0034757196917491744
mixture,baseline,60,4573.757694891423,4669.148909164679,0.0038681873635528006
mixture,baseline,60,4669.148909164679,4764.540123437936,0.004264344765344405
mixture,baseline,60,4764.540123437936,4859.931337711193,0.004750445989577049
mixture,baseline,60,4859.931337711193,4955.32255198445,0.005462676391433158
mixture,baseline,60,4955.32255198445,5050.713766257707,0.006595383822916298
mixture,baseline,60,5050.713766257707,5146.104980530964,0.008418505797230384
mixture,baseline,60,5146.104980530964,5241.496194804221,0.011342148906398172
mixture,baseline,60,5241.496194804221,5336.887409077478,0.015971516157424526
mixture,baseline,60,5336.887409077478,5432.278623350734,0.02315332572543357
mixture,baseline,60,5432.278623350734,5527.669837623991,0.03349106975720465
mixture,baseline,60,5527.669837623991,5623.061051897248,0.04684947406890313
mixture,baseline,60,5623.061051897248,5718.452266170505,0.06189834140716494
mixture,baseline,60,5718.452266170505,5813.843480443762,0.07629550593566851
mixture,baseline,60,5813.843480443762,5909.234694717019,0.08733223639968726
mixture,baseline,60,5909.234694717019,6004.625908990276,0.09282486886542061
mixture,baseline,60,6004.625908990276,6100.017123263532,0.09188746919330153
mixture,baseline,60,6100.017123263532,6195.408337536789,0.08511921279840154
mixture,baseline,60,6195.408337536789,6290.799551810046,0.07405071558432941
mixture,baseline,60,6290.799551810046,6386.190766083303,0.060675735284825824
mixture,baseline,60,6386.190766083303,6481.58198035656,0.047045061381953815
mixture,baseline,60,6481.58198035656,6576.973194629817,0.034852560509426145
mixture,baseline,60,6576.973194629817,6672.364408903075,0.02505558238538551
mixture,baseline,60,6672.364408903075,6767.75562317633,0.01778834194027439
mixture,baseline,60,6767.75562317633,6863.146837449587,0.01265271000760424
mixture,baseline,60,6863.146837449587,6958.538051722844,0.009165346255166396
mixture,baseline,60,6958.538051722844,7053.929265996101,0.0069107675368319825
mixture,baseline,60,7053.929265996101,7149.320480269359,0.005518174989232168
mixture,baseline,60,7149.320480269359,7244.711694542616,0.004648635516015774
mixture,baseline,60,7244.711694542616,7340.102908815873,0.003967749401557696
mixture,baseline,60,7340.102908815873,7435.494123089128,0.0033700090235204497
mixture,baseline,60,7435.494123089128,7530.885337362386,0.0028463904484473932
mixture,baseline,60,7530.885337362386,7626.276551635643,0.002393753439106076
mixture,baseline,60,7626.276551635643,7721.6677659089,0.00200806052075363
mixture,baseline,60,7721.6677659089,7817.058980182157,0.0016845156268621405
mixture,baseline,60,7817.058980182157,7912.450194455414,0.0014177027448451884
mixture,baseline,60,7912.450194455414,8007.841408728671,0.0012017245617854818
mixture,baseline,60,8007.841408728671,8103.232623001928,0.0010303411101641987
mixture,baseline,60,8103.232623001928,8198.623837275185,0.0008971084135915982
mixture,baseline,60,8198.623837275185,8294.01505154844,0.0007955171325388589
mixture,baseline,60,8294.01505154844,8389.406265821697,0.0007191312100706484
mixture,baseline,60,8389.406265821697,8484.797480094956,0.0006617265175771309
mixture,baseline,60,8484.797480094956,8580.188694368213,0.0006174295005060684
mixture,baseline,60,8580.188694368213,8675.57990864147,0.0005808558240929256
mixture,baseline,60,8675.57990864147,8770.971122914727,0.000547249019089419
mixture,baseline,60,8770.971122914727,8866.362337187984,0.0005126191274897858
mixture,baseline,60,8866.362337187984,8961.75355146124,0.0004738813482529099
mixture,baseline,60,8961.75355146124,9057.144765734496,0.00042899468301780397
mixture,baseline,60,9057.144765734496,9152.535980007753,0.0003771005818029919
mixture,baseline,60,9152.535980007753,9247.92719428101,0.0003186615886669254
mixture,baseline,60,9247.92719428101,9343.318408554267,0.0002555999872382398
mixture,baseline,60,9343.318408554267,9438.709622827524,0.00019143279089757636
mixture,baseline,60,9438.709622827524,9534.100837100781,0.00013078190111256635
mixture,baseline,60,9534.100837100781,9629.492051374038,7.842664126198177e-05
mixture,baseline,60,9629.492051374038,9724.883265647295,3.835628971457026e-05
mixture,baseline,60,9724.883265647295,9820.274479920552,1.282261306375815e-05
mixture,baseline,60,9820.274479920552,9915.665694193809,1.3924008227189785e-06
mixture,baseline,60,9915.665694193809,10011.056908467066,7.82923691621086e-12
mixture,baseline,60,10011.056908467066,10106.448122740323,1.0405050263209677e-11
mixture,baseline,60,10106.448122740323,10201.83933701358,1.1506443927113368e-11
mixture,baseline,60,10201.83933701358,10297.230551286835,1.0476562105166387e-11
mixture,baseline,60,10297.230551286835,10392.621765560092,9.519593153354278e-12
mixture,baseline,60,10392.621765560092,10488.01297983335,8.722688504504901e-12
mixture,baseline,60,10488.01297983335,10583.404194106606,8.049042056980148e-12
mixture,baseline,60,10583.404194106606,10678.795408379863,7.483387388116439e-12
mixture,baseline,60,10678.795408379863,10774.18662265312,7.013731151277182e-12
mixture,baseline,60,10774.18662265312,10869.577836926379,6.619080762818837e-12
mixture,baseline,60,10869.577836926379,10964.969051199634,6.280259935411922e-12
mixture,baseline,60,10964.969051199634,11060.360265472891,5.98627304201654e-12
mixture,baseline,60,11060.360265472891,11155.751479746148,5.731090122240841e-12
mixture,baseline,60,11155.751479746148,11251.142694019405,5.509951532833347e-12
mixture,baseline,60,11251.142694019405,11346.533908292662,5.318544364159558e-12
mixture,baseline,60,11346.533908292662,11441.925122565919,5.1533323856971174e-12
mixture,baseline,60,11441.925122565919,11537.316336839176,5.01167404589888e-12
mixture,baseline,60,11537.316336839176,11632.707551112433,4.891678693639201e-12
mixture,baseline,60,11632.707551112433,11728.098765385688,4.7920635563568225e-12
mixture,baseline,60,11728.098765385688,11823.489979658947,4.712113177110352e-12
mixture,baseline,60,11823.489979658947,11918.881193932204,4.651783873983163e-12
mixture,baseline,60,11918.881193932204,12014.272408205461,4.612111270930877e-12
mixture,baseline,60,12014.272408205461,12109.663622478718,4.594235021814312e-12
mixture,baseline,60,12109.663622478718,12205.054836751973,4.598660074491287e-12
mixture,baseline,60,12205.054836751973,12300.446051025232,4.627376929416399e-12
mixture,baseline,60,12300.446051025232,12395.837265298487,4.6848229292851355e-12
mixture,baseline,60,12395.837265298487,12491.228479571742,4.777731886152587e-12
mixture,baseline,60,12491.228479571742,12586.619693845001,4.9165834893946096e-12
mixture,baseline,60,12586.619693845001,12682.010908118256,5.118356169470834e-12
mixture,baseline,60,12682.010908118256,12777.402122391515,5.412002108711619e-12
mixture,baseline,60,12777.402122391515,12872.793336664772,5.8511766626643664e-12
mixture,baseline,60,12872.793336664772,12968.18455093803,6.548651881100955e-12
mixture,baseline,60,12968.18455093803,13063.575765211286,7.80468598540499e-12
mixture,baseline,60,13063.575765211286,13158.966979484541,1.1047213634851159e-11
mixture,baseline,60,13158.966979484541,13254.3581937578,3.791415961382093e-11
mixture,baseline,90,1811.1301604548942,1906.7175855900134,8.187584755302832e-12
mixture,baseline,90,1906.7175855900134,2002.3050107251331,2.7114362573130027e-12
mixture,baseline,90,2002.3050107251331,2097.892435860252,2.029652648605858e-12
mixture,baseline,90,2097.892435860252,2193.479860995372,1.808933337733919e-12
mixture,baseline,90,2193.479860995372,2289.067286130491,1.7447027450203135e-12
mixture,baseline,90,2289.067286130491,2384.654711265611,1.7661350444770434e-12
mixture,baseline,90,2384.654711265611,2480.24213640073,1.854593290330132e-12
mixture,baseline,90,2480.24213640073,2575.8295615358493,2.016206066971788e-12
mixture,baseline,90,2575.8295615358493,2671.416986670969,2.275103613622497e-12
mixture,baseline,90,2671.416986670969,2767.0044118060887,2.67189325986905e-12
mixture,baseline,90,2767.0044118060887,2862.591836941208,2.7809691901197783e-12
mixture,baseline,90,2862.591836941208,2958.179262076327,2.7984489765559573e-12
mixture,baseline,90,2958.179262076327,3053.766687211447,4.250744705612546e-06
mixture,baseline,90,3053.766687211447,3149.3541123465666,2.9991305766999913e-05
mixture,baseline,90,3149.3541123465666,3244.9415374816854,8.326639784797932e-05
mixture,baseline,90,3244.9415374816854,3340.528962616805,0.0001670133842217839
mixture,baseline,90,3340.528962616805,3436.116387751924,0.0002825642616621468
mixture,baseline,90,3436.116387751924,3531.7038128870436,0.00043005012076397783
mixture,baseline,90,3531.7038128870436,3627.2912380221633,0.0006088056058113419
mixture,baseline,90,3627.2912380221633,3722.8786631572825,0.0008177733746657499
mixture,baseline,90,3722.8786631572825,3818.466088292402,0.001055908558688698
mixture,baseline,90,3818.466088292402,3914.053513427522,0.0013225832226869663
mixture,baseline,90,3914.053513427522,4009.6409385626407,0.0016179908248720887
mixture,baseline,90,4009.6409385626407,4105.22836369776,0.0019435506768286925
mixture,baseline,90,4105.22836369776,4200.81578883288,0.002302312403488606
mixture,baseline,90,4200.81578883288,4296.403213967999,0.0026993604031087105
mixture,baseline,90,4296.403213967999,4391.990639103119,0.0031422183072515484
mixture,baseline,90,4391.990639103119,4487.578064238238,0.003641253440767815
mixture,baseline,90,4487.578064238238,4583.165489373358,0.004210081281780254
mixture,baseline,90,4583.165489373358,4678.752914508477,0.004865969921668658
mixture,baseline,90,4678.752914508477,4774.340339643596,0.005630244525055669
mixture,baseline,90,4774.340339643596,4869.927764778716,0.006528691789793257
mixture,baseline,90,4869.927764778716,4965.5151899138355,0.007685299137726662
mixture,baseline,90,4965.5151899138355,5061.102615048954,0.009396909959143588
mixture,baseline,90,5061.102615048954,5156.690040184074,0.01208106558551849
mixture,baseline,90,5156.690040184074,5252.277465319194,0.01617918688106497
mixture,baseline,90,5252.277465319194,5347.864890454313,0.022048988924600332
mixture,baseline,90,5347.864890454313,5443.452315589432,0.029774697812591944
mixture,baseline,90,5443.452315589432,5539.039740724551,0.03907157836550639
mixture,baseline,90,5539.039740724551,5634.627165859671,0.04924801118153454
mixture,baseline,90,5634.627165859671,5730.21459099479,0.05927897305617699
mixture,baseline,90,5730.21459099479,5825.80201612991,0.0678711984972166
mixture,baseline,90,5825.80201612991,5921.38944126503,0.07382801234945156
mixture,baseline,90,5921.38944126503,6016.976866400149,0.07641208811909926
mixture,baseline,90,6016.976866400149,6112.564291535267,0.0754086048848424
mixture,baseline,90,6112.564291535267,6208.151716670387,0.07105216791775111
mixture,baseline,90,6208.151716670387,6303.739141805507,0.06400623149024297
mixture,baseline,90,6303.739141805507,6399.326566940626,0.055286421999892824
mixture,baseline,90,6399.326566940626,6494.913992075746,0.04602335482686944
mixture,baseline,90,6494.913992075746,6590.501417210866,0.037207590683325645
mixture,baseline,90,6590.501417210866,6686.0888423459855,0.029392620614427756
mixture,baseline,90,6686.0888423459855,6781.676267481103,0.022796584353385562
mixture,baseline,90,6781.676267481103,6877.263692616223,0.017493090724318934
mixture,baseline,90,6877.263692616223,6972.851117751343,0.013405196407582694
mixture,baseline,90,6972.851117751343,7068.4385428864625,0.010319201255605237
mixture,baseline,90,7068.4385428864625,7164.025968021582,0.007920789538134581
mixture,baseline,90,7164.025968021582,7259.613393156702,0.006027504198504407
mixture,baseline,90,7259.613393156702,7355.200818291822,0.0045430310219497574
mixture,baseline,90,7355.200818291822,7450.7882434269395,0.0034102403720610943
mixture,baseline,90,7450.7882434269395,7546.375668562059,0.0025977990938771275
mixture,baseline,90,7546.375668562059,7641.963093697179,0.0020826587562220436
mixture,baseline,90,7641.963093697179,7737.550518832299,0.0018223891130383742
mixture,baseline,90,7737.550518832299,7833.137943967418,0.0017211168847446263
mixture,baseline,90,7833.137943967418,7928.725369102538,0.001721590566591707
mixture,baseline,90,7928.725369102538,8024.312794237658,0.001777439440423771
mixture,baseline,90,8024.312794237658,8119.9002193727765,0.0018522401190557555
mixture,baseline,90,8119.9002193727765,8215.487644507897,0.00191858631968596
mixture,baseline,90,8215.487644507897,8311.075069643015,0.0019571586373087393
mixture,baseline,90,8311.075069643015,8406.662494778135,0.0019557943181280923
mixture,baseline,90,8406.662494778135,8502.249919913254,0.0019085570329735852
mixture,baseline,90,8502.249919913254,8597.837345048374,0.0018148066507182603
mixture,baseline,90,8597.837345048374,8693.424770183494,0.0016782690117006292
mixture,baseline,90,8693.424770183494,8789.012195318614,0.0015061057011511788
mixture,baseline,90,8789.012195318614,8884.599620453733,0.0013079838226261616
mixture,baseline,90,8884.599620453733,8980.187045588851,0.0010951457714523283
mixture,baseline,90,8980.187045588851,9075.77447072397,0.0008794790081896094
mixture,baseline,90,9075.77447072397,9171.36189585909,0.0006725858321240111
mixture,baseline,90,9171.36189585909,9266.94932099421,0.0004848531548294085
mixture,baseline,90,9266.94932099421,9362.53674612933,0.00032452227389014477
mixture,baseline,90,9362.53674612933,9458.12417126445,0.00019676230204389623
mixture,baseline,90,9458.12417126445,9553.71159639957,0.00010336842827312485
mixture,baseline,90,9553.71159639957,9649.299021534687,4.291780362102628e-05
mixture,baseline,90,9649.299021534687,9744.886446669807,1.0925428235935839e-05
mixture,baseline,90,9744.886446669807,9840.473871804927,3.9709059268663614e-11
mixture,baseline,90,9840.473871804927,9936.061296940046,6.292913399006525e-12
mixture,baseline,90,9936.061296940046,10031.648722075166,3.329605059077042e-11
mixture,baseline,90,10031.648722075166,10127.236147210284,3.625711861633746e-11
mixture,baseline,90,10127.236147210284,10222.823572345404,3.881532891085388e-11
mixture,baseline,90,10222.823572345404,10318.410997480523,4.174195775659088e-11
mixture,baseline,90,10318.410997480523,10413.998422615643,4.525842618522547e-11
mixture,baseline,90,10413.998422615643,10509.585847750763,4.950532374398714e-11
mixture,baseline,90,10509.585847750763,10605.17327288588,5.4715151024285756e-11
mixture,baseline,90,10605.17327288588,10700.760698021,6.125714150808613e-11
mixture,baseline,90,10700.760698021,10796.34812315612,6.973145114974158e-11
mixture,baseline,90,10796.34812315612,10891.93554829124,8.104348452086398e-11
mixture,baseline,90,10891.93554829124,10987.52297342636,9.951045406120975e-11
mixture,baseline,90,10987.52297342636,11083.110398561479,7.613912218076213e-11
mixture,baseline,90,11083.110398561479,11178.697823696597,8.567010130459224e-10
mixture,baseline,90,11178.697823696597,11274.285248831717,3.3155532020292506e-07
mixture,baseline,90,11274.285248831717,11369.872673966836,1.027699559287653e-06
mixture,baseline,90,11369.872673966836,11465.460099101956,1.8689619518851968e-06
mixture,baseline,90,11465.460099101956,11561.047524237076,2.5348672739464948e-06
mixture,baseline,90,11561.047524237076,11656.634949372195,2.760677317492001e-06
mixture,baseline,90,11656.634949372195,11752.222374507313,2.487379268115093e-06
mixture,baseline,90,11752.222374507313,11847.809799642433,1.8476326871421145e-06
mixture,baseline,90,11847.809799642433,11943.397224777553,1.0767220731271821e-06
mixture,baseline,90,11943.397224777553,12038.984649912672,4.2351488054050806e-07
mixture,baseline,90,12038.984649912672,12134.572075047792,6.147948331802544e-08
mixture,baseline,90,12134.572075047792,12230.15950018291,1.0709875870665999e-10
mixture,baseline,90,12230.15950018291,12325.746925318032,1.1350775041483855e-10
mixture,baseline,90,12325.746925318032,12421.33435045315,1.1700910729848564e-10
mixture,baseline,90,12421.33435045315,12516.92177558827,1.1944895207199033e-10
mixture,baseline,90,12516.92177558827,12612.509200723389,1.1419190679978058e-10
mixture,baseline,90,12612.509200723389,12708.096625858507,1.0754207712685555e-10
mixture,baseline,90,12708.096625858507,12803.684050993628,1.0239058624036502e-10
mixture,baseline,90,12803.684050993628,12899.271476128746,1.0067969813041897e-10
mixture,baseline,90,12899.271476128746,12994.858901263868,1.0333347697994977e-10
mixture,baseline,90,12994.858901263868,13090.446326398986,1.1578892498477793e-10
mixture,baseline,90,13090.446326398986,13186.033751534105,1.4902921764066587e-10
mixture,baseline,90,13186.033751534105,13281.621176669225,4.566770179089725e-10
mixture,baseline,120,1814.8554868639928,1910.6395264484813,1.9317356168738654e-11
mixture,baseline,120,1910.6395264484813,2006.42356603297,2.3513223575677062e-11
mixture,baseline,120,2006.42356603297,2102.2076056174583,5.3261250591936156e-11
